gpstime,week,gpsfix,numsats,lat,lon,alt,velx,vely,velz,nacc,eacc,vacc,tacc,timestamp
343022.599749,2055,3,5,34.592305,-112.433202,1578.663000,0.370000,0.230000,-0.390000,24.510000,17.326000,22.656000,1.240000,0.000000,1559171804.806882
343022.799750,2055,3,5,34.592306,-112.433202,1578.587000,0.050000,-0.090000,-0.290000,24.510000,17.326000,22.662001,1.360000,0.000000,1559171804.921273
343022.999750,2055,3,5,34.592306,-112.433203,1578.585000,0.080000,0.180000,-0.430000,24.510000,17.326000,22.665001,1.432000,0.000000,1559171805.122824
343023.199751,2055,3,5,34.592306,-112.433204,1578.761000,0.010000,-0.170000,-0.680000,24.510000,17.326000,22.674000,1.368000,0.000000,1559171805.325696
343023.399751,2055,3,5,34.592306,-112.433205,1578.604000,0.080000,-0.170000,-0.480000,24.540001,17.347000,22.683001,1.352000,0.000000,1559171805.522321
343023.599752,2055,3,5,34.592307,-112.433206,1579.021000,0.120000,-0.390000,-1.260000,24.540001,17.347000,22.688999,1.352000,0.000000,1559171805.721516
343023.799753,2055,3,5,34.592307,-112.433207,1579.181000,0.410000,0.020000,-1.390000,24.540001,17.347000,22.683001,1.472000,0.000000,1559171805.921979
343023.999753,2055,3,5,34.592308,-112.433208,1579.042000,0.460000,0.420000,-0.870000,24.480000,17.305000,22.646999,1.360000,0.000000,1559171806.123539
343024.199754,2055,3,5,34.592308,-112.433208,1578.980000,0.320000,0.130000,-0.610000,24.420000,17.261999,22.601999,1.400000,0.000000,1559171806.321379
343024.399755,2055,3,5,34.592308,-112.433209,1578.818000,0.200000,-0.360000,-0.300000,24.389999,17.240999,22.572001,0.984000,0.000000,1559171806.521766
343024.599755,2055,3,5,34.592309,-112.433210,1578.790000,0.190000,0.020000,-0.390000,24.330000,17.198999,22.524000,1.408000,0.000000,1559171806.723416
343024.799756,2055,3,5,34.592309,-112.433211,1578.926000,0.180000,0.090000,-0.620000,24.270000,17.156000,22.476000,1.432000,0.000000,1559171806.922542
343024.999757,2055,3,5,34.592309,-112.433212,1578.744000,0.210000,-0.220000,-0.130000,24.240000,17.135000,22.445999,0.816000,0.000000,1559171807.121657
343025.199757,2055,3,5,34.592309,-112.433212,1578.805000,0.000000,0.640000,-0.290000,24.240000,17.135000,22.448999,0.776000,0.000000,1559171807.322128
343025.399758,2055,3,5,34.592309,-112.433212,1578.695000,-0.150000,0.250000,-0.090000,24.270000,17.156000,22.458000,0.544000,0.000000,1559171807.523676
343025.599759,2055,3,5,34.592309,-112.433212,1578.664000,0.090000,0.330000,-0.120000,24.240000,17.135000,22.455000,0.816000,0.000000,1559171807.722787
343025.799759,2055,3,5,34.592309,-112.433212,1578.604000,-0.440000,0.150000,0.030000,24.240000,17.135000,22.445999,0.632000,0.000000,1559171807.921903
343025.999760,2055,3,5,34.592309,-112.433212,1578.883000,0.100000,0.200000,-0.710000,24.209999,17.114000,22.434000,1.432000,0.000000,1559171808.122279
343026.199761,2055,3,5,34.592309,-112.433212,1579.006000,0.070000,0.060000,-0.790000,24.180000,17.093000,22.398001,1.408000,0.000000,1559171808.322636
343026.399761,2055,3,5,34.592310,-112.433213,1579.338000,0.120000,-0.130000,-1.160000,24.150000,17.072001,22.379999,1.360000,0.000000,1559171808.521740
343026.599762,2055,3,5,34.592310,-112.433214,1579.372000,0.140000,0.020000,-0.890000,24.120001,17.049999,22.347000,1.328000,0.000000,1559171808.723405
343026.799763,2055,3,5,34.592310,-112.433215,1579.444000,-0.210000,-0.240000,-0.750000,24.090000,17.028999,22.320000,1.064000,0.000000,1559171808.922688
343026.999763,2055,3,5,34.592310,-112.433216,1579.581000,0.090000,-0.070000,-0.930000,24.030001,16.987000,22.290001,1.280000,0.000000,1559171809.121642
343027.199764,2055,3,5,34.592310,-112.433218,1579.552000,0.120000,-0.150000,-0.580000,24.000000,16.966000,22.245001,1.264000,0.000000,1559171809.322020
343027.399765,2055,3,5,34.592310,-112.433219,1579.668000,0.230000,-0.040000,-0.550000,23.940001,16.923000,22.197001,1.320000,0.000000,1559171809.522379
343027.599765,2055,3,5,34.592311,-112.433219,1579.953000,0.090000,0.220000,-0.950000,23.910000,16.902000,22.184999,1.312000,0.000000,1559171809.721527
343027.799766,2055,3,5,34.592312,-112.433220,1580.132000,0.360000,0.190000,-0.950000,23.879999,16.881001,22.164000,1.328000,0.000000,1559171809.921860
343027.999766,2055,3,5,34.592312,-112.433220,1580.317000,0.020000,-0.060000,-0.870000,23.850000,16.858999,22.139999,1.264000,0.000000,1559171810.123485
343028.199767,2055,3,5,34.592312,-112.433222,1580.288000,0.060000,-0.120000,-0.590000,23.820000,16.837999,22.101000,1.256000,0.000000,1559171810.322729
343028.399768,2055,3,5,34.592312,-112.433223,1580.368000,0.260000,0.060000,-0.550000,23.760000,16.796000,22.049999,1.296000,0.000000,1559171810.521750
343028.599768,2055,3,5,34.592313,-112.433223,1580.466000,0.410000,0.030000,-0.640000,23.730000,16.775000,22.032000,1.328000,0.000000,1559171810.722154
343028.799769,2055,3,5,34.592314,-112.433224,1580.531000,-0.070000,0.050000,-0.450000,23.700001,16.753000,21.993000,1.200000,0.000000,1559171810.922520
343028.999770,2055,3,5,34.592313,-112.433225,1580.534000,-0.010000,0.010000,-0.310000,23.639999,16.711000,21.951000,1.256000,0.000000,1559171811.122893
343029.199770,2055,3,5,34.592314,-112.433226,1580.786000,0.070000,0.060000,-0.660000,23.610001,16.690001,21.906000,1.296000,0.000000,1559171811.321993
343029.399771,2055,3,5,34.592314,-112.433226,1580.862000,0.150000,-0.040000,-0.580000,23.549999,16.646999,21.861000,1.272000,0.000000,1559171811.522373
343029.599772,2055,3,5,34.592314,-112.433227,1580.916000,0.110000,0.070000,-0.450000,23.459999,16.584000,21.777000,1.256000,0.000000,1559171811.721519
343029.799772,2055,3,5,34.592315,-112.433228,1581.037000,0.190000,0.120000,-0.520000,23.370001,16.520000,21.705000,1.264000,0.000000,1559171811.923210
343029.999773,2055,3,5,34.592315,-112.433228,1581.152000,0.240000,0.000000,-0.630000,23.280001,16.457001,21.632999,1.256000,0.000000,1559171812.123621
343030.199774,2055,3,5,34.592316,-112.433229,1581.291000,0.300000,0.130000,-0.750000,23.190001,16.299000,21.563999,1.280000,0.000000,1559171812.326374
343030.399774,2055,3,5,34.592317,-112.433229,1581.495000,0.470000,0.080000,-0.970000,23.100000,16.236000,21.495001,1.264000,0.000000,1559171812.524221
343030.599775,2055,3,5,34.592317,-112.433230,1581.658000,0.290000,0.240000,-0.950000,23.040001,16.194000,21.434999,1.256000,0.000000,1559171812.722127
343030.799776,2055,3,5,34.592318,-112.433230,1581.892000,0.380000,0.170000,-1.120000,22.980000,16.152000,21.378000,1.240000,0.000000,1559171812.922490
343030.999776,2055,3,5,34.592318,-112.433230,1582.141000,0.330000,0.130000,-1.290000,22.889999,16.087999,21.291000,1.224000,0.000000,1559171813.126611
343031.199777,2055,3,5,34.592319,-112.433231,1582.190000,0.480000,-0.030000,-1.090000,22.799999,16.025000,21.212999,1.200000,0.000000,1559171813.324565
343031.399778,2055,3,5,34.592318,-112.433232,1582.039000,0.360000,-0.140000,-0.680000,22.740000,15.983000,21.159000,1.152000,0.000000,1559171813.522359
343031.599778,2055,3,5,34.592318,-112.433233,1581.973000,-0.190000,-0.230000,-0.280000,22.650000,15.920000,21.108000,0.688000,0.000000,1559171813.721510
343031.799779,2055,3,5,34.592318,-112.433234,1581.934000,0.020000,0.020000,-0.240000,22.559999,15.856000,21.027000,1.240000,0.000000,1559171813.923106
343031.999780,2055,3,5,34.592318,-112.433235,1581.916000,-0.020000,0.140000,-0.150000,22.469999,15.793000,20.945999,0.960000,0.000000,1559171814.128062
343032.199780,2055,3,5,34.592318,-112.433235,1582.009000,0.010000,0.030000,-0.290000,22.379999,15.730000,20.868000,1.248000,0.000000,1559171814.322641
343032.399781,2055,3,5,34.592318,-112.433236,1582.255000,0.140000,-0.030000,-0.720000,22.320000,15.688000,20.792999,1.264000,0.000000,1559171814.521775
343032.599782,2055,3,5,34.592318,-112.433236,1582.339000,0.170000,0.220000,-0.660000,22.230000,15.625000,20.709000,1.216000,0.000000,1559171814.723378
343032.799782,2055,3,5,34.592318,-112.433237,1582.334000,-0.150000,0.010000,-0.350000,22.139999,15.561000,20.639999,0.968000,0.000000,1559171814.921323
343032.999783,2055,3,5,34.592318,-112.433237,1582.465000,0.050000,0.030000,-0.500000,22.080000,15.519000,20.580000,1.248000,0.000000,1559171815.122879
343033.199784,2055,3,5,34.592317,-112.433238,1582.535000,-0.180000,-0.080000,-0.480000,22.020000,15.477000,20.520000,1.000000,0.000000,1559171815.321985
343033.399784,2055,3,5,34.592318,-112.433239,1582.753000,0.340000,0.180000,-0.730000,21.930000,15.414000,20.462999,1.256000,0.000000,1559171815.524868
343033.599785,2055,3,5,34.592318,-112.433239,1583.036000,0.260000,-0.060000,-0.890000,21.870001,15.247000,20.406000,1.248000,0.000000,1559171815.722730
343033.799786,2055,3,5,34.592319,-112.433240,1583.215000,0.430000,-0.010000,-0.910000,21.809999,15.205000,20.349001,1.208000,0.000000,1559171815.925576
343033.999786,2055,3,5,34.592319,-112.433240,1583.353000,0.010000,-0.090000,-0.730000,21.750000,15.163000,20.289000,1.152000,0.000000,1559171816.128483
343034.199787,2055,3,5,34.592319,-112.433241,1583.449000,0.140000,0.020000,-0.690000,21.690001,15.121000,20.229000,1.200000,0.000000,1559171816.315047
343034.399788,2055,3,5,34.592319,-112.433242,1583.575000,0.070000,-0.150000,-0.620000,21.570000,15.037000,20.118000,1.120000,0.000000,1559171816.529222
343034.599788,2055,3,5,34.592318,-112.433243,1583.521000,0.070000,0.070000,-0.290000,21.450001,14.954000,19.997999,1.144000,0.000000,1559171816.715760
343034.799789,2055,3,5,34.592319,-112.433243,1583.660000,0.290000,0.140000,-0.410000,21.330000,14.870000,19.893000,1.128000,0.000000,1559171816.918604
343034.999790,2055,3,5,34.592319,-112.433243,1583.824000,0.450000,0.080000,-0.610000,21.209999,14.786000,19.782000,1.136000,0.000000,1559171817.121464
343035.199790,2055,3,5,34.592319,-112.433244,1583.856000,-0.040000,-0.120000,-0.210000,21.090000,14.703000,19.671000,0.864000,0.000000,1559171817.321822
343035.399791,2055,3,5,34.592320,-112.433244,1583.998000,0.250000,0.130000,-0.420000,20.969999,14.619000,19.569000,1.136000,0.000000,1559171817.522195
343035.599791,2055,3,5,34.592320,-112.433244,1584.018000,0.030000,-0.030000,-0.160000,20.879999,14.556000,19.476000,1.168000,0.000000,1559171817.722600
343035.799792,2055,3,5,34.592319,-112.433245,1584.114000,-0.110000,-0.060000,-0.160000,20.820000,14.515000,19.403999,0.744000,0.000000,1559171817.923061
343035.999793,2055,3,5,34.592319,-112.433245,1584.234000,0.080000,0.080000,-0.190000,20.760000,14.473000,19.341000,1.224000,0.000000,1559171818.123377
343036.199793,2055,3,5,34.592319,-112.433245,1584.267000,0.010000,0.160000,0.000000,20.700001,14.431000,19.281000,0.432000,0.000000,1559171818.322474
343036.399794,2055,3,5,34.592320,-112.433245,1584.545000,0.040000,-0.180000,-0.420000,20.639999,14.389000,19.221001,1.096000,0.000000,1559171818.521584
343036.599795,2055,3,5,34.592320,-112.433245,1584.656000,0.140000,0.030000,-0.220000,20.520000,14.305000,19.089001,1.176000,0.000000,1559171818.725715
343036.799795,2055,3,5,34.592320,-112.433245,1584.829000,0.010000,0.020000,-0.240000,20.400000,14.222000,18.969000,1.128000,0.000000,1559171818.923605
343036.999796,2055,3,5,34.592320,-112.433245,1585.112000,0.130000,-0.020000,-0.440000,20.280001,14.138000,18.858000,1.176000,0.000000,1559171819.125906
343037.199797,2055,3,5,34.592320,-112.433245,1585.356000,0.050000,-0.160000,-0.470000,20.190001,14.075000,18.759001,1.072000,0.000000,1559171819.321943
343037.399797,2055,3,5,34.592320,-112.433246,1585.542000,0.200000,-0.040000,-0.430000,20.100000,14.013000,18.660000,1.128000,0.000000,1559171819.523466
343037.599798,2055,3,5,34.592320,-112.433246,1585.673000,-0.040000,0.090000,-0.130000,20.010000,13.950000,18.570000,0.792000,0.000000,1559171819.722628
343037.799799,2055,3,5,34.592320,-112.433246,1585.921000,0.020000,-0.190000,-0.280000,19.920000,13.887000,18.480000,0.920000,0.000000,1559171819.921707
343037.999799,2055,3,5,34.592321,-112.433246,1586.282000,0.230000,0.040000,-0.570000,19.830000,13.824000,18.396000,1.136000,0.000000,1559171820.123417
343038.199800,2055,3,5,34.592322,-112.433246,1586.644000,0.470000,0.030000,-0.820000,19.770000,13.783000,18.315001,1.104000,0.000000,1559171820.324956
343038.399801,2055,3,5,34.592322,-112.433246,1586.904000,0.200000,-0.070000,-0.760000,19.680000,13.720000,18.233999,1.072000,0.000000,1559171820.522861
343038.599801,2055,3,5,34.592323,-112.433246,1587.211000,0.400000,0.100000,-0.810000,19.620001,13.678000,18.162001,1.104000,0.000000,1559171820.721987
343038.799802,2055,3,5,34.592323,-112.433245,1587.570000,0.250000,0.140000,-0.850000,19.530001,13.615000,18.093000,1.096000,0.000000,1559171820.923695
343038.999803,2055,3,5,34.592324,-112.433245,1587.914000,0.350000,-0.070000,-0.930000,19.469999,13.573000,18.033001,1.096000,0.000000,1559171821.126512
343039.199803,2055,3,5,34.592324,-112.433245,1588.074000,0.100000,0.190000,-0.530000,19.440001,13.552000,17.979000,1.064000,0.000000,1559171821.323085
343039.399804,2055,3,5,34.592324,-112.433245,1588.281000,0.150000,0.180000,-0.530000,19.379999,13.511000,17.931000,1.112000,0.000000,1559171821.523448
343039.599805,2055,3,5,34.592324,-112.433245,1588.521000,0.170000,0.070000,-0.530000,19.350000,13.490000,17.886000,1.160000,0.000000,1559171821.722677
343039.799805,2055,3,5,34.592325,-112.433244,1588.898000,0.080000,0.210000,-0.770000,19.290001,13.448000,17.837999,1.104000,0.000000,1559171821.921824
343039.999806,2055,3,5,34.592325,-112.433244,1589.244000,0.190000,-0.120000,-0.820000,19.230000,13.406000,17.760000,1.112000,0.000000,1559171822.122159
343040.199807,2055,3,5,34.592326,-112.433244,1589.587000,0.310000,-0.070000,-0.730000,19.170000,13.364000,17.694000,1.144000,0.000000,1559171822.322573
343040.399807,2055,3,5,34.592326,-112.433243,1589.769000,0.130000,0.040000,-0.410000,19.080000,13.301000,17.618999,1.120000,0.000000,1559171822.525384
343040.599808,2055,3,5,34.592326,-112.433243,1590.123000,-0.040000,-0.060000,-0.490000,19.020000,13.260000,17.552999,1.032000,0.000000,1559171822.724489
343040.799809,2055,3,5,34.592326,-112.433243,1590.476000,0.220000,0.120000,-0.740000,18.959999,13.218000,17.493000,1.128000,0.000000,1559171822.922326
343040.999809,2055,3,5,34.592326,-112.433242,1590.724000,0.110000,0.100000,-0.510000,18.900000,13.176000,17.436001,1.112000,0.000000,1559171823.122783
343041.199810,2055,3,5,34.592327,-112.433242,1591.119000,0.290000,0.030000,-0.650000,18.870001,13.155000,17.385000,1.192000,0.000000,1559171823.321813
343041.399811,2055,3,5,34.592327,-112.433242,1591.444000,0.130000,-0.150000,-0.640000,18.809999,13.113000,17.337000,1.120000,0.000000,1559171823.524663
343041.599811,2055,3,5,34.592328,-112.433242,1591.851000,0.240000,-0.170000,-0.820000,18.780001,13.092000,17.292000,1.136000,0.000000,1559171823.721318
343041.799812,2055,3,5,34.592328,-112.433241,1592.143000,0.200000,0.150000,-0.780000,18.719999,13.051000,17.247000,1.136000,0.000000,1559171823.921763
343041.999813,2055,3,5,34.592329,-112.433241,1592.457000,0.310000,0.120000,-0.770000,18.690001,13.030000,17.208000,1.160000,0.000000,1559171824.131348
343042.199813,2055,3,5,34.592329,-112.433240,1592.702000,0.360000,0.250000,-0.680000,18.660000,13.009000,17.166000,1.128000,0.000000,1559171824.327450
343042.399814,2055,3,5,34.592329,-112.433240,1592.975000,0.230000,0.030000,-0.620000,18.629999,12.988000,17.129999,1.176000,0.000000,1559171824.526607
343042.599815,2055,3,5,34.592329,-112.433239,1593.193000,0.010000,-0.040000,-0.560000,18.600000,12.967000,17.084999,1.088000,0.000000,1559171824.726951
343042.799815,2055,3,5,34.592330,-112.433239,1593.633000,0.590000,0.150000,-1.010000,18.540001,12.925000,17.042999,1.168000,0.000000,1559171824.927310
343042.999816,2055,3,5,34.592330,-112.433239,1593.862000,0.120000,0.060000,-0.670000,18.510000,12.904000,17.007000,1.136000,0.000000,1559171825.127728
343043.199817,2055,3,5,34.592331,-112.433238,1594.071000,0.450000,0.110000,-0.790000,18.510000,12.904000,16.995001,1.144000,0.000000,1559171825.326896
343043.399817,2055,3,5,34.592332,-112.433238,1594.402000,0.350000,0.200000,-0.990000,18.510000,12.904000,16.997999,1.192000,0.000000,1559171825.523406
343043.599818,2055,3,6,34.592332,-112.433238,1594.513000,0.410000,0.130000,-0.730000,18.510000,10.370000,16.986000,1.184000,0.000000,1559171825.726231
343043.799819,2055,3,6,34.592332,-112.433237,1594.629000,0.260000,0.190000,-0.530000,18.510000,10.370000,16.976999,1.136000,0.000000,1559171825.930381
343043.999819,2055,3,6,34.592332,-112.433237,1594.883000,0.180000,-0.110000,-0.660000,18.480000,10.353000,16.955999,1.128000,0.000000,1559171826.128225
343044.199820,2055,3,5,34.592333,-112.433237,1595.105000,0.280000,-0.150000,-0.770000,18.480000,12.883000,16.950001,1.144000,0.000000,1559171826.327450
343044.399821,2055,3,5,34.592333,-112.433237,1595.319000,0.440000,0.050000,-0.790000,18.450001,12.862000,16.944000,1.160000,0.000000,1559171826.525219
343044.599821,2055,3,5,34.592333,-112.433238,1595.427000,0.130000,-0.300000,-0.470000,18.450001,12.862000,16.941000,1.008000,0.000000,1559171826.728091
343044.799822,2055,3,5,34.592334,-112.433238,1595.591000,0.250000,-0.100000,-0.520000,18.450001,12.862000,16.938000,1.176000,0.000000,1559171826.928644
343044.999823,2055,3,5,34.592334,-112.433238,1595.794000,0.190000,0.060000,-0.570000,18.450001,12.862000,16.934999,1.216000,0.000000,1559171827.127672
343045.199823,2055,3,5,34.592334,-112.433238,1595.989000,0.290000,-0.210000,-0.700000,18.450001,12.862000,16.938000,1.152000,0.000000,1559171827.326808
343045.399824,2055,3,5,34.592334,-112.433238,1596.087000,0.110000,0.050000,-0.550000,18.450001,12.862000,16.934999,1.168000,0.000000,1559171827.528433
343045.599825,2055,3,5,34.592334,-112.433238,1596.312000,0.160000,-0.050000,-0.800000,18.450001,12.862000,16.931999,1.160000,0.000000,1559171827.726344
343045.799825,2055,3,5,34.592334,-112.433238,1596.380000,-0.090000,-0.270000,-0.690000,18.450001,12.862000,16.929001,0.976000,0.000000,1559171827.927920
343045.999826,2055,3,6,34.592334,-112.433238,1596.506000,0.290000,-0.030000,-0.850000,18.420000,10.320000,16.908001,1.120000,0.000000,1559171828.128300
343046.199827,2055,3,6,34.592334,-112.433238,1596.717000,0.320000,0.010000,-1.030000,18.420000,10.320000,16.884001,1.096000,0.000000,1559171828.328799
343046.399827,2055,3,6,34.592334,-112.433238,1596.821000,0.280000,-0.180000,-0.940000,18.389999,10.303000,16.863001,1.088000,0.000000,1559171828.526543
343046.599828,2055,3,6,34.592335,-112.433238,1596.974000,0.430000,0.160000,-1.020000,18.389999,10.303000,16.848000,1.128000,0.000000,1559171828.726929
343046.799829,2055,3,6,34.592335,-112.433238,1597.078000,0.030000,-0.030000,-0.750000,18.360001,10.286000,16.827000,1.032000,0.000000,1559171828.927296
343046.999829,2055,3,6,34.592334,-112.433238,1597.072000,0.130000,-0.010000,-0.580000,18.330000,10.269000,16.806000,1.080000,0.000000,1559171829.132143
343047.199830,2055,3,6,34.592334,-112.433238,1597.148000,0.240000,0.000000,-0.630000,18.299999,10.252000,16.761000,1.104000,0.000000,1559171829.326786
343047.399831,2055,3,6,34.592334,-112.433238,1597.198000,0.010000,0.040000,-0.520000,18.240000,10.219000,16.709999,1.024000,0.000000,1559171829.528431
343047.599831,2055,3,6,34.592334,-112.433237,1597.303000,0.230000,0.120000,-0.630000,18.180000,10.185000,16.662001,1.088000,0.000000,1559171829.727567
343047.799832,2055,3,6,34.592335,-112.433237,1597.548000,0.370000,0.060000,-0.980000,18.150000,10.168000,16.638000,1.096000,0.000000,1559171829.928001
343047.999833,2055,3,6,34.592335,-112.433236,1597.598000,0.220000,0.190000,-0.860000,18.150000,10.168000,16.617001,1.056000,0.000000,1559171830.128298
343048.199833,2055,3,6,34.592335,-112.433236,1597.653000,0.330000,0.140000,-0.730000,18.120001,10.152000,16.596001,1.080000,0.000000,1559171830.327504
343048.399834,2055,3,6,34.592334,-112.433235,1597.614000,0.180000,-0.030000,-0.520000,18.059999,10.118000,16.548000,1.072000,0.000000,1559171830.527820
343048.599835,2055,3,6,34.592334,-112.433235,1597.639000,0.200000,-0.020000,-0.500000,18.030001,10.101000,16.524000,1.096000,0.000000,1559171830.726925
343048.799836,2055,3,6,34.592334,-112.433235,1597.659000,0.000000,-0.070000,-0.500000,18.030001,10.101000,16.506001,1.024000,0.000000,1559171830.927273
343048.999836,2055,3,6,34.592334,-112.433235,1597.605000,0.100000,-0.230000,-0.440000,18.000000,10.084000,16.485001,0.984000,0.000000,1559171831.127631
343049.199837,2055,3,6,34.592333,-112.433235,1597.474000,-0.030000,0.030000,-0.150000,18.000000,10.084000,16.466999,0.944000,0.000000,1559171831.328134
343049.399838,2055,3,6,34.592333,-112.433235,1597.469000,0.110000,-0.010000,-0.320000,17.969999,10.068000,16.448999,1.136000,0.000000,1559171831.529712
343049.599838,2055,3,6,34.592333,-112.433234,1597.505000,0.120000,0.070000,-0.480000,17.969999,10.068000,16.431000,1.112000,0.000000,1559171831.727552
343049.799839,2055,3,6,34.592333,-112.433234,1597.521000,0.210000,0.040000,-0.550000,17.940001,10.051000,16.416000,1.136000,0.000000,1559171831.926656
343049.999840,2055,3,6,34.592333,-112.433234,1597.622000,0.350000,-0.020000,-0.860000,17.940001,10.051000,16.398001,1.120000,0.000000,1559171832.126997
343050.199840,2055,3,6,34.592334,-112.433233,1597.725000,0.320000,0.200000,-1.020000,17.940001,10.051000,16.395000,1.112000,0.000000,1559171832.329899
343050.399841,2055,3,6,34.592333,-112.433232,1597.745000,0.190000,0.260000,-0.960000,17.910000,10.034000,16.382999,1.096000,0.000000,1559171832.527786
343050.599842,2055,3,6,34.592333,-112.433232,1597.661000,0.320000,0.000000,-0.730000,17.910000,10.034000,16.371000,1.152000,0.000000,1559171832.726910
343050.799842,2055,3,6,34.592333,-112.433231,1597.663000,0.130000,-0.050000,-0.680000,17.910000,10.034000,16.358999,1.136000,0.000000,1559171832.927365
343050.999843,2055,3,6,34.592332,-112.433231,1597.581000,0.090000,0.090000,-0.570000,17.910000,10.034000,16.350000,1.128000,0.000000,1559171833.127664
343051.199844,2055,3,6,34.592332,-112.433230,1597.645000,0.060000,-0.230000,-0.690000,17.879999,10.017000,16.341000,1.072000,0.000000,1559171833.327992
343051.399844,2055,3,6,34.592332,-112.433230,1597.631000,0.150000,0.070000,-0.710000,17.879999,10.017000,16.326000,1.128000,0.000000,1559171833.528402
343051.599845,2055,3,6,34.592331,-112.433230,1597.382000,-0.120000,-0.150000,-0.230000,17.879999,10.017000,16.311001,0.696000,0.000000,1559171833.727517
343051.799846,2055,3,6,34.592330,-112.433229,1597.334000,-0.070000,-0.110000,-0.310000,17.850000,10.000000,16.302000,0.936000,0.000000,1559171833.926842
343051.999846,2055,3,6,34.592329,-112.433229,1597.274000,-0.020000,0.020000,-0.410000,17.850000,10.000000,16.296000,1.072000,0.000000,1559171834.132418
343052.199847,2055,3,6,34.592328,-112.433228,1597.076000,-0.190000,0.080000,-0.070000,17.879999,10.017000,16.302000,0.344000,0.000000,1559171834.328709
343052.399848,2055,3,6,34.592328,-112.433228,1597.088000,0.150000,-0.040000,-0.510000,17.879999,10.017000,16.313999,1.240000,0.000000,1559171834.526453
343052.599848,2055,3,5,34.592328,-112.433228,1597.183000,0.210000,-0.140000,-0.870000,17.910000,12.415000,16.332001,1.216000,0.000000,1559171834.724315
343052.799849,2055,3,5,34.592328,-112.433227,1597.152000,0.390000,-0.070000,-0.890000,17.910000,12.415000,16.347000,1.216000,0.000000,1559171834.923436
343052.999850,2055,3,5,34.592328,-112.433227,1597.115000,0.170000,-0.060000,-0.800000,17.940001,12.436000,16.365000,1.208000,0.000000,1559171835.122565
343053.199850,2055,3,5,34.592328,-112.433226,1597.029000,0.420000,0.110000,-0.880000,17.969999,12.456000,16.382999,1.192000,0.000000,1559171835.321751
343053.399851,2055,3,5,34.592328,-112.433226,1597.042000,0.260000,0.010000,-0.960000,17.969999,12.456000,16.403999,1.184000,0.000000,1559171835.522069
343053.599852,2055,3,5,34.592328,-112.433225,1596.962000,0.280000,-0.120000,-0.880000,18.000000,12.477000,16.422001,1.152000,0.000000,1559171835.723684
343053.799852,2055,3,5,34.592328,-112.433225,1596.891000,0.230000,0.020000,-0.810000,18.030001,12.498000,16.443001,1.168000,0.000000,1559171835.921620
343053.999853,2055,3,5,34.592327,-112.433224,1596.629000,0.250000,0.010000,-0.550000,18.059999,12.519000,16.476000,1.200000,0.000000,1559171836.123177
343054.199854,2055,3,5,34.592327,-112.433223,1596.713000,0.230000,0.150000,-0.880000,18.090000,12.540000,16.509001,1.200000,0.000000,1559171836.322375
343054.399854,2055,3,5,34.592327,-112.433223,1596.612000,0.160000,-0.060000,-0.910000,18.150000,12.581000,16.554001,1.216000,0.000000,1559171836.522728
343054.599855,2055,3,5,34.592327,-112.433223,1596.722000,0.150000,-0.090000,-1.160000,18.180000,12.602000,16.605000,1.200000,0.000000,1559171836.725639
343054.799856,2055,3,5,34.592326,-112.433222,1596.574000,0.350000,-0.020000,-0.960000,18.270000,12.664000,16.667999,1.224000,0.000000,1559171836.923499
343054.999856,2055,3,5,34.592326,-112.433222,1596.387000,0.260000,0.050000,-0.790000,18.330000,12.706000,16.728001,1.224000,0.000000,1559171837.121411
343055.199857,2055,3,5,34.592326,-112.433222,1596.383000,0.240000,-0.290000,-0.830000,18.389999,12.748000,16.797001,1.216000,0.000000,1559171837.323132
343055.399858,2055,3,5,34.592325,-112.433221,1596.029000,-0.040000,-0.070000,-0.370000,18.450001,12.789000,16.865999,1.152000,0.000000,1559171837.523395
343055.599859,2055,3,5,34.592324,-112.433221,1595.842000,0.050000,0.030000,-0.420000,18.540001,12.852000,16.950001,1.272000,0.000000,1559171837.722500
343055.799859,2055,3,5,34.592324,-112.433221,1595.775000,-0.050000,-0.120000,-0.510000,18.629999,12.914000,17.042999,1.224000,0.000000,1559171837.921626
343055.999860,2055,3,5,34.592324,-112.433221,1595.812000,0.230000,-0.060000,-0.800000,18.750000,12.997000,17.142000,1.344000,0.000000,1559171838.123218
343056.199861,2055,3,5,34.592323,-112.433221,1595.649000,0.130000,-0.290000,-0.720000,18.840000,13.060000,17.229000,1.240000,0.000000,1559171838.322342
343056.399861,2055,3,5,34.592324,-112.433221,1595.772000,0.450000,0.010000,-1.040000,18.900000,13.101000,17.304001,1.280000,0.000000,1559171838.522716
343056.599862,2055,3,5,34.592324,-112.433220,1595.733000,0.320000,0.070000,-1.070000,18.990000,13.164000,17.385000,1.256000,0.000000,1559171838.721948
343056.799863,2055,3,5,34.592323,-112.433220,1595.522000,0.280000,-0.330000,-0.880000,19.020000,13.184000,17.436001,1.192000,0.000000,1559171838.922325
343056.999863,2055,3,5,34.592323,-112.433220,1595.368000,0.380000,-0.240000,-0.900000,19.080000,13.226000,17.502001,1.224000,0.000000,1559171839.121361
343057.199864,2055,3,5,34.592322,-112.433220,1595.156000,0.230000,-0.060000,-0.730000,19.170000,13.288000,17.583000,1.272000,0.000000,1559171839.325622
343057.399865,2055,3,5,34.592321,-112.433220,1594.916000,0.030000,-0.140000,-0.660000,19.230000,13.330000,17.660999,1.240000,0.000000,1559171839.523441
