gpstime,week,gpsfix,numsats,lat,lon,alt,velx,vely,velz,nacc,eacc,vacc,sacc,tacc,timestamp
348265.400473,2055,3,11,34.59220130,-112.43319890,1563.743,0.020,0.130,-0.020,10.478,10.680,9.240,0.416,0.00000000600,1559177047.546895266
348265.600474,2055,3,11,34.59220150,-112.43319840,1563.733,0.040,0.050,-0.020,10.478,10.680,9.234,0.368,0.00000000600,1559177047.747268677
348265.800475,2055,3,11,34.59220170,-112.43319830,1563.716,0.010,-0.090,-0.070,10.449,10.650,9.222,0.352,0.00000000600,1559177047.947641850
348266.000476,2055,3,11,34.59220180,-112.43319820,1563.717,0.010,0.100,-0.100,10.449,10.650,9.210,0.416,0.00000000600,1559177048.148105383
348266.200477,2055,3,11,34.59220180,-112.43319790,1563.719,-0.150,0.080,-0.130,10.420,10.620,9.198,0.344,0.00000000600,1559177048.344747543
348266.400478,2055,3,11,34.59220180,-112.43319760,1563.763,-0.020,-0.020,-0.130,10.420,10.620,9.189,0.344,0.00000000600,1559177048.542596817
348266.600479,2055,3,11,34.59220200,-112.43319740,1563.778,0.000,0.040,-0.100,10.420,10.620,9.180,0.376,0.00000000600,1559177048.745534182
348266.800480,2055,3,11,34.59220210,-112.43319730,1563.792,0.050,-0.160,0.170,10.390,10.590,9.171,0.400,0.00000000600,1559177048.947109461
348267.000481,2055,3,11,34.59220220,-112.43319740,1563.785,0.040,-0.110,0.150,10.390,10.590,9.162,0.392,0.00000000600,1559177049.148698807
348267.200482,2055,3,11,34.59220230,-112.43319740,1563.790,0.030,-0.120,0.090,10.390,10.590,9.153,0.400,0.00000000600,1559177049.346573830
348267.400483,2055,3,11,34.59220240,-112.43319730,1563.788,-0.070,0.070,-0.150,10.361,10.560,9.147,0.376,0.00000000600,1559177049.543225050
348267.600484,2055,3,11,34.59220230,-112.43319690,1563.838,-0.110,0.110,-0.350,10.361,10.560,9.138,0.376,0.00000000600,1559177049.742426634
348267.800485,2055,3,11,34.59220210,-112.43319650,1563.918,-0.090,0.110,-0.340,10.361,10.560,9.132,0.384,0.00000000600,1559177049.942757368
348268.000486,2055,3,11,34.59220220,-112.43319620,1563.955,0.020,0.070,-0.130,10.331,10.530,9.126,0.400,0.00000000600,1559177050.144322872
348268.200487,2055,3,11,34.59220230,-112.43319580,1563.986,0.060,0.060,-0.050,10.331,10.530,9.123,0.392,0.00000000600,1559177050.347254515
348268.400488,2055,3,11,34.59220230,-112.43319570,1563.976,-0.050,-0.050,0.050,10.331,10.530,9.117,0.392,0.00000000600,1559177050.547601223
348268.600489,2055,3,11,34.59220230,-112.43319560,1563.986,0.040,0.010,-0.020,10.331,10.530,9.114,0.288,0.00000000600,1559177050.756638288
348268.800490,2055,3,11,34.59220250,-112.43319540,1563.972,-0.020,0.150,-0.050,10.331,10.530,9.117,0.464,0.00000000600,1559177050.949610949
348269.000491,2055,3,11,34.59220250,-112.43319520,1564.000,-0.040,0.000,-0.140,10.331,10.530,9.120,0.376,0.00000000600,1559177051.148906946
348269.200492,2055,3,11,34.59220240,-112.43319510,1564.061,-0.070,-0.010,-0.220,10.361,10.560,9.126,0.368,0.00000000600,1559177051.346543789
348269.400493,2055,3,11,34.59220230,-112.43319480,1564.123,-0.050,0.110,-0.180,10.361,10.560,9.135,0.432,0.00000000600,1559177051.548151493
348269.600494,2055,3,11,34.59220230,-112.43319440,1564.188,-0.020,0.140,-0.180,10.361,10.560,9.138,0.440,0.00000000600,1559177051.744777679
348269.800495,2055,3,11,34.59220220,-112.43319420,1564.250,0.020,-0.070,0.120,10.361,10.560,9.138,0.432,0.00000000600,1559177051.947646856
348270.000496,2055,3,11,34.59220240,-112.43319420,1564.223,0.100,-0.030,0.260,10.361,10.560,9.141,0.384,0.00000000600,1559177052.148021936
348270.200497,2055,3,11,34.59220260,-112.43319410,1564.188,0.000,0.010,0.110,10.361,10.560,9.141,0.384,0.00000000600,1559177052.347151995
348270.400498,2055,3,11,34.59220270,-112.43319390,1564.152,-0.070,0.150,-0.270,10.361,10.560,9.138,0.424,0.00000000600,1559177052.548769951
348270.600499,2055,3,11,34.59220260,-112.43319360,1564.222,-0.090,0.060,-0.400,10.361,10.560,9.138,0.400,0.00000000600,1559177052.746725559
348270.800500,2055,3,11,34.59220260,-112.43319340,1564.284,-0.070,0.100,-0.340,10.361,10.560,9.141,0.416,0.00000000600,1559177052.948270798
348271.000501,2055,3,11,34.59220260,-112.43319300,1564.324,-0.030,0.120,-0.150,10.361,10.560,9.144,0.448,0.00000000600,1559177053.151137114
348271.199502,2055,3,11,34.59220260,-112.43319280,1564.334,0.000,0.050,0.060,10.361,10.560,9.144,0.376,0.00000000600,1559177053.337642670
348271.399503,2055,3,11,34.59220270,-112.43319260,1564.306,-0.010,0.050,0.070,10.361,10.560,9.147,0.360,0.00000000600,1559177053.550674677
348271.599504,2055,3,11,34.59220270,-112.43319240,1564.323,0.060,0.050,0.050,10.361,10.560,9.144,0.344,0.00000000600,1559177053.747275591
348271.799505,2055,3,11,34.59220290,-112.43319250,1564.313,0.020,-0.050,-0.050,10.361,10.560,9.144,0.360,0.00000000600,1559177053.948907137
348271.999506,2055,3,11,34.59220290,-112.43319260,1564.335,0.020,-0.060,-0.040,10.361,10.560,9.144,0.368,0.00000000600,1559177054.146942377
348272.199507,2055,3,11,34.59220280,-112.43319270,1564.392,-0.020,-0.100,-0.100,10.361,10.560,9.141,0.352,0.00000000600,1559177054.344785213
348272.399508,2055,3,11,34.59220280,-112.43319270,1564.413,0.010,0.090,-0.050,10.361,10.560,9.135,0.432,0.00000000600,1559177054.543865681
348272.599509,2055,3,11,34.59220280,-112.43319260,1564.446,0.080,-0.040,0.060,10.361,10.560,9.129,0.352,0.00000000600,1559177054.746726990
348272.799510,2055,3,11,34.59220300,-112.43319260,1564.412,0.110,0.010,0.320,10.331,10.530,9.126,0.368,0.00000000600,1559177054.947096586
348272.999511,2055,3,11,34.59220300,-112.43319260,1564.393,0.050,0.020,0.350,10.331,10.530,9.123,0.360,0.00000000600,1559177055.147478104
348273.199512,2055,3,11,34.59220310,-112.43319260,1564.394,0.120,-0.080,0.260,10.331,10.530,9.123,0.376,0.00000000600,1559177055.347838402
348273.399513,2055,3,11,34.59220310,-112.43319250,1564.434,0.000,0.040,-0.030,10.331,10.530,9.126,0.440,0.00000000600,1559177055.546965837
348273.599514,2055,3,11,34.59220300,-112.43319240,1564.510,0.050,0.040,-0.220,10.331,10.530,9.123,0.376,0.00000000600,1559177055.752104044
348273.799515,2055,3,11,34.59220290,-112.43319230,1564.602,-0.160,0.050,-0.260,10.331,10.530,9.120,0.368,0.00000000600,1559177055.946481466
348273.999516,2055,3,11,34.59220270,-112.43319220,1564.647,-0.020,0.110,-0.120,10.331,10.530,9.117,0.432,0.00000000600,1559177056.148103952
348274.199517,2055,3,11,34.59220280,-112.43319220,1564.666,0.090,0.000,0.120,10.331,10.530,9.114,0.352,0.00000000600,1559177056.347195625
348274.399518,2055,3,11,34.59220280,-112.43319230,1564.691,0.030,-0.070,0.170,10.331,10.530,9.117,0.416,0.00000000600,1559177056.548859596
348274.599519,2055,3,11,34.59220280,-112.43319240,1564.720,0.080,-0.040,0.170,10.331,10.530,9.117,0.384,0.00000000600,1559177056.746733665
348274.799519,2055,3,11,34.59220300,-112.43319250,1564.741,0.090,0.020,0.080,10.331,10.530,9.114,0.320,0.00000000600,1559177056.943336725
348274.999520,2055,3,11,34.59220320,-112.43319240,1564.780,0.010,0.020,0.030,10.331,10.530,9.111,0.352,0.00000000600,1559177057.143821001
348275.199521,2055,3,11,34.59220320,-112.43319260,1564.833,-0.040,-0.120,-0.050,10.302,10.500,9.102,0.384,0.00000000600,1559177057.345341682
348275.399522,2055,3,11,34.59220330,-112.43319270,1564.889,0.060,-0.120,0.150,10.302,10.500,9.090,0.400,0.00000000600,1559177057.543193817
348275.599523,2055,3,11,34.59220350,-112.43319280,1564.887,0.180,-0.020,0.390,10.272,10.470,9.078,0.352,0.00000000600,1559177057.742354155
348275.799524,2055,3,11,34.59220380,-112.43319270,1564.899,0.170,-0.060,0.350,10.272,10.470,9.063,0.352,0.00000000600,1559177057.943962336
348275.999525,2055,3,11,34.59220390,-112.43319260,1564.964,0.070,-0.050,0.110,10.243,10.440,9.045,0.360,0.00000000600,1559177058.146816254
348276.199526,2055,3,11,34.59220380,-112.43319240,1565.064,-0.070,0.030,-0.220,10.243,10.440,9.030,0.368,0.00000000600,1559177058.347235680
348276.399527,2055,3,11,34.59220350,-112.43319220,1565.181,-0.150,0.090,-0.270,10.214,10.410,9.018,0.368,0.00000000600,1559177058.545199633
348276.599528,2055,3,11,34.59220350,-112.43319210,1565.235,0.030,0.010,-0.010,10.214,10.410,9.006,0.288,0.00000000600,1559177058.747970343
348276.799529,2055,3,11,34.59220360,-112.43319190,1565.292,0.050,0.040,0.110,10.184,10.380,8.994,0.360,0.00000000600,1559177058.947017908
348276.999530,2055,3,11,34.59220380,-112.43319180,1565.306,0.020,0.050,0.110,10.184,10.380,8.985,0.368,0.00000000600,1559177059.143635035
348277.199531,2055,3,11,34.59220380,-112.43319160,1565.364,0.010,0.070,-0.140,10.155,10.350,8.973,0.400,0.00000000600,1559177059.345408916
348277.399532,2055,3,11,34.59220390,-112.43319140,1565.447,0.040,0.080,-0.140,10.155,10.350,8.958,0.392,0.00000000600,1559177059.543204308
348277.599533,2055,3,11,34.59220420,-112.43319120,1565.467,0.030,0.200,0.010,10.125,10.320,8.943,0.384,0.00000000600,1559177059.742267847
348277.799534,2055,3,11,34.59220430,-112.43319100,1565.484,0.040,-0.040,0.200,10.125,10.320,8.931,0.384,0.00000000600,1559177059.942671537
348277.999535,2055,3,11,34.59220470,-112.43319120,1565.428,0.140,-0.050,0.410,10.096,10.290,8.916,0.368,0.00000000600,1559177060.143098593
348278.199536,2055,3,11,34.59220490,-112.43319130,1565.412,0.050,-0.070,0.330,10.096,10.290,8.904,0.384,0.00000000600,1559177060.342233419
348278.399537,2055,3,11,34.59220510,-112.43319120,1565.422,0.030,0.070,0.000,10.066,10.260,8.892,0.368,0.00000000600,1559177060.543826103
348278.599538,2055,3,11,34.59220500,-112.43319110,1565.505,-0.150,0.000,-0.180,10.066,10.260,8.880,0.328,0.00000000600,1559177060.743008137
348278.799539,2055,3,11,34.59220510,-112.43319140,1565.489,-0.030,0.050,0.050,10.037,10.230,8.871,0.336,0.00000000600,1559177060.952336073
348278.999540,2055,3,11,34.59220540,-112.43319160,1565.475,0.130,0.020,0.140,10.037,10.230,8.859,0.328,0.00000000600,1559177061.144979954
348279.199541,2055,3,11,34.59220550,-112.43319180,1565.485,-0.010,0.000,0.220,10.008,10.200,8.850,0.368,0.00000000600,1559177061.342823744
348279.399542,2055,3,11,34.59220560,-112.43319200,1565.481,0.080,-0.010,0.060,10.008,10.200,8.838,0.336,0.00000000600,1559177061.541949034
348279.599543,2055,3,11,34.59220570,-112.43319220,1565.486,-0.100,0.000,0.060,9.978,10.170,8.826,0.272,0.00000000600,1559177061.742464304
348279.799544,2055,3,11,34.59220580,-112.43319260,1565.454,-0.020,-0.060,-0.070,9.978,10.170,8.817,0.352,0.00000000600,1559177061.943955421
348279.999545,2055,3,11,34.59220610,-112.43319290,1565.415,0.010,0.080,0.040,9.978,10.170,8.808,0.368,0.00000000600,1559177062.141845703
348280.199546,2055,3,11,34.59220620,-112.43319300,1565.404,-0.050,0.140,0.140,9.949,10.140,8.802,0.352,0.00000000600,1559177062.342200994
348280.399547,2055,3,11,34.59220630,-112.43319330,1565.389,0.110,-0.120,0.240,9.949,10.140,8.793,0.392,0.00000000600,1559177062.543823481
348280.599548,2055,3,11,34.59220660,-112.43319400,1565.350,0.040,-0.260,0.390,9.949,10.140,8.787,0.408,0.00000000600,1559177062.742951393
348280.799549,2055,3,11,34.59220690,-112.43319480,1565.302,0.070,-0.110,0.190,9.919,10.110,8.784,0.400,0.00000000600,1559177062.942093372
348280.999550,2055,3,11,34.59220710,-112.43319510,1565.317,0.000,0.080,-0.140,9.919,10.110,8.778,0.416,0.00000000600,1559177063.143811703
348281.199551,2055,3,11,34.59220720,-112.43319540,1565.322,-0.100,-0.030,-0.170,9.919,10.110,8.772,0.360,0.00000000600,1559177063.341699362
348281.399552,2055,3,11,34.59220730,-112.43319590,1565.331,0.000,-0.060,0.050,9.919,10.110,8.766,0.424,0.00000000600,1559177063.543231010
348281.599553,2055,3,11,34.59220740,-112.43319640,1565.320,0.020,-0.100,0.250,9.890,10.080,8.760,0.408,0.00000000600,1559177063.746094465
348281.799554,2055,3,11,34.59220750,-112.43319680,1565.343,0.050,-0.030,0.040,9.890,10.080,8.754,0.360,0.00000000600,1559177063.943985939
348281.999555,2055,3,11,34.59220750,-112.43319670,1565.424,0.060,0.050,-0.040,9.860,10.050,8.739,0.360,0.00000000600,1559177064.141856909
348282.199556,2055,3,11,34.59220780,-112.43319720,1565.421,-0.010,-0.130,-0.220,9.860,10.050,8.733,0.344,0.00000000600,1559177064.344689846
348282.399557,2055,3,11,34.59220830,-112.43319800,1565.344,0.120,-0.150,0.150,9.860,10.050,8.727,0.384,0.00000000600,1559177064.542582035
348282.599558,2055,3,11,34.59220860,-112.43319860,1565.316,0.080,-0.170,0.380,9.860,10.050,8.724,0.400,0.00000000600,1559177064.746787071
348282.799559,2055,3,11,34.59220880,-112.43319920,1565.272,0.030,-0.120,0.210,9.860,10.050,8.721,0.408,0.00000000600,1559177064.944608688
348282.999560,2055,3,11,34.59220900,-112.43319960,1565.259,0.000,-0.010,-0.120,9.831,10.020,8.718,0.368,0.00000000600,1559177065.143729687
348283.199561,2055,3,11,34.59220920,-112.43319990,1565.256,-0.100,0.050,-0.040,9.831,10.020,8.712,0.320,0.00000000600,1559177065.346564054
348283.399562,2055,3,11,34.59220940,-112.43320020,1565.221,0.110,-0.020,0.200,9.831,10.020,8.712,0.376,0.00000000600,1559177065.543190479
348283.599563,2055,3,11,34.59220970,-112.43320050,1565.163,0.030,0.060,0.230,9.831,10.020,8.712,0.368,0.00000000600,1559177065.746133566
348283.799564,2055,3,11,34.59220990,-112.43320070,1565.152,-0.010,-0.010,0.120,9.831,10.020,8.712,0.384,0.00000000600,1559177065.947726011
348283.999565,2055,3,11,34.59221000,-112.43320090,1565.156,-0.010,0.040,-0.050,9.831,10.020,8.709,0.416,0.00000000600,1559177066.146984577
348284.199566,2055,3,11,34.59221020,-112.43320090,1565.171,-0.060,0.060,0.000,9.831,10.020,8.709,0.336,0.00000000600,1559177066.350964785
348284.399567,2055,3,11,34.59221030,-112.43320100,1565.134,-0.040,0.010,0.090,9.831,10.020,8.703,0.336,0.00000000600,1559177066.550062656
348284.599568,2055,3,11,34.59221060,-112.43320120,1565.094,0.120,0.060,0.230,9.802,9.990,8.697,0.344,0.00000000600,1559177066.746733904
348284.799569,2055,3,11,34.59221090,-112.43320140,1565.024,0.080,-0.100,0.290,9.802,9.990,8.688,0.392,0.00000000600,1559177066.947089434
348284.999570,2055,3,11,34.59221110,-112.43320220,1564.934,0.050,-0.030,0.030,9.802,9.990,8.679,0.336,0.00000000600,1559177067.148690224
348285.199571,2055,3,11,34.59221120,-112.43320240,1564.917,-0.090,0.040,-0.200,9.772,9.960,8.670,0.376,0.00000000600,1559177067.347834110
348285.399572,2055,3,11,34.59221120,-112.43320230,1564.964,0.060,-0.050,0.120,9.772,9.960,8.652,0.384,0.00000000600,1559177067.546958685
348285.599572,2055,3,11,34.59221140,-112.43320310,1564.877,0.050,-0.040,0.220,9.743,9.930,8.643,0.384,0.00000000600,1559177067.744904518
348285.799573,2055,3,11,34.59221160,-112.43320390,1564.793,0.140,-0.130,0.140,9.743,9.930,8.631,0.360,0.00000000600,1559177067.946460724
348285.999574,2055,3,11,34.59221180,-112.43320470,1564.735,-0.010,-0.040,0.000,9.713,9.900,8.622,0.384,0.00000000600,1559177068.148100376
348286.199575,2055,3,11,34.59221190,-112.43320530,1564.697,-0.060,0.010,-0.080,9.713,9.900,8.610,0.352,0.00000000600,1559177068.347211361
348286.399576,2055,3,11,34.59221200,-112.43320590,1564.632,-0.030,0.060,-0.060,9.684,9.870,8.601,0.392,0.00000000600,1559177068.543813229
348286.599577,2055,3,11,34.59221220,-112.43320620,1564.589,0.060,0.100,0.050,9.684,9.870,8.592,0.360,0.00000000600,1559177068.742988586
348286.799578,2055,3,11,34.59221260,-112.43320680,1564.437,0.080,0.000,0.390,9.684,9.870,8.586,0.376,0.00000000600,1559177068.947064877
348286.999579,2055,3,11,34.59221290,-112.43320750,1564.331,0.130,-0.170,0.210,9.654,9.840,8.580,0.384,0.00000000600,1559177069.148813963
348287.199580,2055,3,11,34.59221330,-112.43320820,1564.246,0.000,-0.150,0.020,9.654,9.840,8.580,0.408,0.00000000600,1559177069.350354910
348287.399581,2055,3,11,34.59221340,-112.43320850,1564.249,-0.120,0.070,-0.230,9.654,9.840,8.583,0.384,0.00000000600,1559177069.536810875
348287.599582,2055,3,11,34.59221350,-112.43320850,1564.243,-0.010,0.080,0.040,9.654,9.840,8.583,0.376,0.00000000600,1559177069.740937471
348287.799583,2055,3,11,34.59221380,-112.43320870,1564.186,0.080,-0.060,0.220,9.654,9.840,8.583,0.392,0.00000000600,1559177069.943811893
348287.999584,2055,3,11,34.59221400,-112.43320920,1564.136,0.130,-0.010,0.130,9.654,9.840,8.583,0.344,0.00000000600,1559177070.146685123
348288.199585,2055,3,11,34.59221420,-112.43320990,1564.103,-0.010,-0.120,0.050,9.654,9.840,8.586,0.424,0.00000000600,1559177070.349561214
348288.399586,2055,3,11,34.59221420,-112.43321080,1564.101,-0.080,-0.070,-0.180,9.654,9.840,8.592,0.360,0.00000000600,1559177070.548686743
348288.599587,2055,3,11,34.59221430,-112.43321170,1564.069,-0.020,-0.090,-0.140,9.684,9.870,8.598,0.368,0.00000000600,1559177070.745436430
348288.799588,2055,3,11,34.59221460,-112.43321250,1563.988,-0.010,-0.030,0.010,9.684,9.870,8.601,0.400,0.00000000600,1559177070.946973562
348288.999589,2055,3,11,34.59221470,-112.43321310,1563.914,0.050,0.040,0.260,9.684,9.870,8.607,0.368,0.00000000600,1559177071.143603563
348289.199590,2055,3,11,34.59221500,-112.43321360,1563.828,0.070,-0.010,0.200,9.684,9.870,8.613,0.376,0.00000000600,1559177071.342760086
348289.399591,2055,3,11,34.59221520,-112.43321420,1563.743,-0.060,0.030,0.000,9.684,9.870,8.619,0.320,0.00000000600,1559177071.543063879
348289.599592,2055,3,11,34.59221520,-112.43321460,1563.731,-0.180,0.090,-0.330,9.684,9.870,8.625,0.384,0.00000000600,1559177071.742223978
348289.799593,2055,3,11,34.59221520,-112.43321500,1563.725,-0.120,0.090,-0.330,9.684,9.870,8.631,0.400,0.00000000600,1559177071.943850756
348289.999594,2055,3,11,34.59221530,-112.43321540,1563.689,0.020,0.060,-0.050,9.713,9.900,8.637,0.400,0.00000000600,1559177072.141835213
348290.199595,2055,3,11,34.59221570,-112.43321590,1563.579,0.080,0.140,0.280,9.713,9.900,8.643,0.360,0.00000000600,1559177072.345852852
348290.399596,2055,3,11,34.59221620,-112.43321650,1563.441,0.090,0.000,0.260,9.713,9.900,8.649,0.376,0.00000000600,1559177072.543702126
348290.599597,2055,3,11,34.59221650,-112.43321730,1563.366,0.060,-0.170,0.170,9.713,9.900,8.655,0.408,0.00000000600,1559177072.744102001
348290.799598,2055,3,11,34.59221690,-112.43321820,1563.295,0.110,-0.020,-0.040,9.713,9.900,8.661,0.256,0.00000000600,1559177072.941975594
348290.999599,2055,3,11,34.59221720,-112.43321880,1563.260,0.030,0.000,0.040,9.713,9.900,8.667,0.344,0.00000000600,1559177073.142328262
348291.199600,2055,3,11,34.59221730,-112.43321950,1563.264,0.050,-0.060,-0.060,9.743,9.930,8.673,0.336,0.00000000600,1559177073.345271349
348291.399601,2055,3,11,34.59221730,-112.43322000,1563.249,-0.050,0.000,0.160,9.743,9.930,8.679,0.368,0.00000000600,1559177073.543100357
348291.599602,2055,3,11,34.59221750,-112.43322050,1563.209,0.130,-0.040,0.170,9.743,9.930,8.688,0.368,0.00000000600,1559177073.742305994
348291.799603,2055,3,11,34.59221790,-112.43322120,1563.147,0.060,-0.110,0.210,9.743,9.930,8.694,0.408,0.00000000600,1559177073.942609072
348291.999604,2055,3,11,34.59221790,-112.43322180,1563.142,-0.090,-0.010,-0.160,9.772,9.960,8.700,0.368,0.00000000600,1559177074.142964125
348292.199605,2055,3,11,34.59221790,-112.43322230,1563.144,-0.190,0.030,-0.310,9.772,9.960,8.712,0.384,0.00000000600,1559177074.345808506
348292.399606,2055,3,11,34.59221810,-112.43322310,1563.058,-0.020,0.080,-0.040,9.772,9.960,8.724,0.440,0.00000000600,1559177074.543700218
348292.599607,2055,3,11,34.59221850,-112.43322380,1562.939,0.020,-0.070,0.140,9.802,9.990,8.736,0.424,0.00000000600,1559177074.742831230
348292.799608,2055,3,11,34.59221890,-112.43322460,1562.808,0.060,0.040,0.110,9.802,9.990,8.748,0.368,0.00000000600,1559177074.943241358
348292.999609,2055,3,11,34.59221910,-112.43322510,1562.723,-0.010,0.080,0.000,9.831,10.020,8.763,0.416,0.00000000600,1559177075.142463446
348293.199610,2055,3,11,34.59221920,-112.43322570,1562.722,0.050,-0.180,-0.120,9.831,10.020,8.775,0.368,0.00000000600,1559177075.343980789
348293.399611,2055,3,11,34.59221950,-112.43322660,1562.617,-0.010,0.070,-0.040,9.860,10.050,8.790,0.440,0.00000000600,1559177075.541829109
348293.599612,2055,3,11,34.59221970,-112.43322730,1562.549,0.130,-0.100,0.220,9.860,10.050,8.802,0.416,0.00000000600,1559177075.743458509
348293.799613,2055,3,11,34.59221970,-112.43322760,1562.554,0.120,0.020,0.350,9.890,10.080,8.817,0.400,0.00000000600,1559177075.943835258
348293.999614,2055,3,11,34.59221990,-112.43322810,1562.467,0.020,-0.020,0.270,9.890,10.080,8.829,0.408,0.00000000600,1559177076.146708250
348294.199615,2055,3,11,34.59222010,-112.43322890,1562.387,0.030,-0.120,-0.080,9.919,10.110,8.844,0.376,0.00000000600,1559177076.344598532
348294.399616,2055,3,11,34.59222020,-112.43323010,1562.337,-0.040,-0.060,-0.280,9.919,10.110,8.856,0.400,0.00000000600,1559177076.543711424
348294.599617,2055,3,10,34.59222030,-112.43323130,1562.264,0.030,-0.060,-0.030,10.140,8.141,8.883,0.384,0.00000000600,1559177076.744230986
348294.799618,2055,3,10,34.59222070,-112.43323260,1562.106,0.060,-0.050,0.080,10.170,8.165,8.913,0.432,0.00000000600,1559177076.943313837
348294.999619,2055,3,10,34.59222110,-112.43323410,1561.907,-0.080,-0.020,0.030,10.200,8.189,8.946,0.256,0.00000000600,1559177077.142346621
348295.199620,2055,3,10,34.59222130,-112.43323550,1561.749,-0.020,-0.170,-0.020,10.230,8.213,8.982,0.392,0.00000000600,1559177077.342704296
348295.399621,2055,3,10,34.59222130,-112.43323670,1561.663,-0.100,0.030,-0.090,10.290,8.261,9.018,0.400,0.00000000600,1559177077.543075562
348295.599622,2055,3,10,34.59222150,-112.43323780,1561.517,0.000,0.050,0.050,10.320,8.285,9.054,0.360,0.00000000600,1559177077.743474960
348295.799623,2055,3,10,34.59222190,-112.43323900,1561.339,0.000,-0.050,0.190,10.350,8.309,9.090,0.440,0.00000000600,1559177077.943849087
348295.999624,2055,3,10,34.59222200,-112.43324000,1561.263,0.010,-0.030,0.110,10.380,8.333,9.123,0.440,0.00000000600,1559177078.143090725
348296.199624,2055,3,10,34.59222230,-112.43324110,1561.100,-0.030,0.070,-0.080,10.440,8.381,9.156,0.472,0.00000000600,1559177078.343347311
348296.399625,2055,3,10,34.59222270,-112.43324220,1560.971,-0.140,0.100,-0.420,10.470,8.405,9.189,0.448,0.00000000600,1559177078.542449713
348296.599626,2055,3,10,34.59222300,-112.43324340,1560.838,0.030,0.040,-0.160,10.500,8.430,9.222,0.416,0.00000000700,1559177078.744078875
348296.799627,2055,3,10,34.59222350,-112.43324470,1560.691,0.060,-0.050,0.060,10.530,8.454,9.252,0.432,0.00000000700,1559177078.941950321
348296.999628,2055,3,10,34.59222400,-112.43324620,1560.532,0.080,-0.130,0.070,10.560,8.478,9.285,0.448,0.00000000700,1559177079.142323732
348297.199629,2055,3,10,34.59222460,-112.43324780,1560.373,0.070,-0.220,-0.040,10.590,8.502,9.318,0.400,0.00000000700,1559177079.342700958
348297.399630,2055,3,10,34.59222520,-112.43324920,1560.172,0.000,0.120,-0.060,10.650,8.550,9.354,0.448,0.00000000700,1559177079.541806936
348297.599631,2055,3,10,34.59222550,-112.43325010,1560.053,-0.020,0.020,-0.070,10.680,8.574,9.387,0.448,0.00000000700,1559177079.743547916
348297.799632,2055,3,10,34.59222570,-112.43325100,1559.946,-0.020,0.090,0.150,10.710,8.598,9.417,0.368,0.00000000700,1559177079.946306229
348297.999633,2055,3,10,34.59222620,-112.43325230,1559.765,0.120,-0.210,0.280,10.740,8.622,9.450,0.456,0.00000000700,1559177080.147951841
348298.199634,2055,3,10,34.59222680,-112.43325390,1559.562,0.080,-0.020,0.040,10.770,8.646,9.480,0.360,0.00000000700,1559177080.347075939
348298.399635,2055,3,10,34.59222680,-112.43325470,1559.522,-0.140,0.050,-0.200,10.800,8.670,9.516,0.424,0.00000000700,1559177080.548701286
348298.599636,2055,3,10,34.59222700,-112.43325560,1559.417,-0.190,0.250,-0.390,10.860,8.719,9.549,0.456,0.00000000700,1559177080.746556044
348298.799637,2055,3,10,34.59222730,-112.43325660,1559.275,-0.070,0.060,-0.030,10.890,8.743,9.585,0.408,0.00000000700,1559177080.944447279
348298.999638,2055,3,10,34.59222770,-112.43325750,1559.089,0.030,0.110,0.070,10.920,8.767,9.621,0.368,0.00000000700,1559177081.146202564
348299.199639,2055,3,10,34.59222840,-112.43325860,1558.851,0.100,-0.080,0.290,10.950,8.791,9.657,0.456,0.00000000700,1559177081.343970537
348299.399640,2055,3,10,34.59222910,-112.43325990,1558.631,0.090,-0.110,0.130,11.010,8.839,9.693,0.464,0.00000000700,1559177081.546820641
348299.599641,2055,3,10,34.59222960,-112.43326100,1558.454,0.060,-0.020,0.060,11.040,8.863,9.723,0.416,0.00000000700,1559177081.743470192
348299.799642,2055,3,10,34.59223020,-112.43326220,1558.222,-0.060,0.150,0.120,11.070,8.887,9.750,0.352,0.00000000700,1559177081.943842649
348299.999643,2055,3,10,34.59223040,-112.43326300,1558.069,-0.030,0.020,0.050,11.100,8.911,9.777,0.336,0.00000000700,1559177082.147930384
348300.199644,2055,3,10,34.59223080,-112.43326390,1557.931,0.070,0.060,0.080,11.130,8.935,9.801,0.352,0.00000000700,1559177082.347093821
348300.399645,2055,3,10,34.59223130,-112.43326480,1557.757,0.040,0.020,0.290,11.160,8.959,9.828,0.416,0.00000000700,1559177082.548739672
348300.599646,2055,3,10,34.59223170,-112.43326570,1557.584,0.130,-0.080,0.180,11.190,8.984,9.855,0.432,0.00000000700,1559177082.746637821
348300.799647,2055,3,10,34.59223230,-112.43326690,1557.400,-0.020,-0.100,-0.080,11.220,9.008,9.882,0.360,0.00000000700,1559177082.943205118
348300.999648,2055,3,10,34.59223270,-112.43326800,1557.247,-0.120,0.140,-0.310,11.250,9.032,9.906,0.448,0.00000000700,1559177083.146050215
348301.199649,2055,3,10,34.59223320,-112.43326890,1557.069,0.060,-0.030,0.060,11.280,9.056,9.933,0.416,0.00000000700,1559177083.348943949
348301.399650,2055,3,10,34.59223390,-112.43327000,1556.840,0.170,-0.060,0.270,11.310,9.080,9.957,0.424,0.00000000700,1559177083.545571089
348301.599651,2055,3,10,34.59223470,-112.43327100,1556.628,0.080,-0.090,0.120,11.310,9.080,9.978,0.448,0.00000000700,1559177083.743457556
