compx,compy,compz,accelx,accely,accelz,gyrox,gyroy,gyroz,temp,baro,timestamp
0.0918,0.4821,0.1812,1.186,-1.173,-3.266,-0.771810,-2.391079,1.558592,32.4,83.981,1559177259.567901611
0.1123,0.4820,0.1828,1.047,-0.600,-4.269,-0.240139,-2.567469,1.525172,32.4,83.981,1559177259.607117176
0.1338,0.4784,0.1816,-0.509,-1.143,-5.635,-0.282155,-2.621759,1.873197,32.4,83.981,1559177259.646220922
0.1618,0.4760,0.1800,-1.679,-1.959,-6.965,-0.916069,-2.758565,2.176738,32.4,83.981,1559177259.685323238
0.3009,0.3350,0.2817,-1.442,-5.008,-5.414,-0.442529,-2.640713,-0.732650,32.4,83.977,1559177259.839272976
0.3149,0.3292,0.2727,-3.472,-6.622,-8.344,-2.138933,-2.814237,-1.440478,32.4,83.977,1559177259.877533674
0.3225,0.3201,0.2695,-3.178,-5.571,-9.577,-2.326522,-2.484311,-1.501288,32.4,83.977,1559177259.915909290
0.3312,0.3166,0.2662,-2.934,-3.578,-10.669,-1.660275,-2.057144,-1.382058,32.4,83.990,1559177259.953984261
0.3398,0.3120,0.2617,-4.378,-2.576,-9.038,-1.053468,-1.797528,-1.457770,32.4,83.977,1559177259.991842270
0.3408,0.3120,0.2534,-4.740,-4.198,-11.133,-1.543152,-1.513487,-1.757389,32.4,83.977,1559177260.029410601
0.3441,0.3097,0.2532,-5.937,-4.821,-12.681,-2.038780,-1.104797,-2.099253,32.4,83.990,1559177260.067279339
0.3409,0.3086,0.2534,-6.420,-4.028,-12.111,-1.589868,-1.184733,-2.279393,32.4,83.990,1559177260.105512857
0.3365,0.3109,0.2482,-6.184,-1.387,-11.695,-1.444433,-0.852247,-2.080157,32.4,83.977,1559177260.143969297
0.3333,0.3120,0.2484,-5.977,0.481,-12.733,-0.974828,-0.616568,-2.041420,32.4,83.990,1559177260.182514668
0.3268,0.3178,0.2502,-5.995,0.131,-11.305,-0.824750,-0.416606,-2.194025,32.4,83.977,1559177260.221371412
0.3192,0.3224,0.2492,-5.621,0.414,-11.044,-0.618390,-0.357107,-2.310049,32.3,83.977,1559177260.260124922
0.3149,0.3235,0.2495,-2.620,2.014,-12.140,-0.900814,-0.257787,-2.036578,32.3,83.981,1559177260.298998833
0.3020,0.3293,0.2516,-2.907,4.125,-12.453,-0.523545,0.508805,-1.509984,32.3,83.990,1559177260.338004827
0.2858,0.3305,0.2566,-4.896,3.485,-12.554,0.141587,0.989028,-1.558623,32.3,83.977,1559177260.376794577
0.2782,0.3374,0.2584,-4.318,1.407,-13.273,0.886896,0.931287,-1.796321,32.3,83.990,1559177260.415138483
0.2631,0.3455,0.2579,-3.644,1.836,-10.508,0.993078,0.890857,-2.121254,32.3,83.990,1559177260.453014135
0.2458,0.3581,0.2590,-3.065,2.266,-10.316,0.994208,0.632547,-2.406753,32.3,83.977,1559177260.490608692
0.2307,0.3650,0.2585,-2.377,2.055,-9.955,0.699737,0.812741,-2.438837,32.3,83.990,1559177260.528063536
0.2101,0.3697,0.2556,-2.311,3.350,-9.135,-0.253369,0.852967,-2.360403,32.3,83.977,1559177260.565268993
0.1907,0.3743,0.2608,-1.161,2.985,-9.639,0.158443,0.899992,-2.410487,32.3,83.977,1559177260.602384090
0.1767,0.3813,0.2602,-1.275,3.061,-9.134,0.524777,0.643303,-2.194049,32.3,83.990,1559177260.639358997
0.1659,0.3802,0.2649,0.630,3.802,-8.252,0.178389,0.333903,-1.772247,32.3,83.964,1559177260.676242590
0.1519,0.3825,0.2630,1.140,3.815,-7.071,-0.076210,0.414581,-1.376808,32.3,83.990,1559177260.712924480
0.1444,0.3837,0.2661,-0.102,2.806,-7.672,-0.675320,0.229728,-1.340597,32.3,83.977,1559177260.749693394
0.1348,0.3746,0.2747,-0.661,3.007,-8.873,-0.834094,0.011061,-1.359731,32.3,83.977,1559177260.786656857
0.1262,0.3735,0.2738,0.038,3.411,-9.913,-0.129448,-0.241465,-1.293324,32.3,83.990,1559177260.823844910
0.1219,0.3747,0.2795,1.110,3.700,-10.003,0.046574,-0.311160,-1.069302,32.3,83.990,1559177260.861011028
0.1186,0.3724,0.2743,2.548,4.638,-7.834,-0.308866,-0.302942,-0.718286,32.3,83.990,1559177260.897793055
0.1187,0.3679,0.2797,2.401,5.192,-7.600,-0.637798,-0.271873,-0.336947,32.3,83.977,1559177260.934498072
0.1208,0.3667,0.2809,1.433,5.118,-8.285,-0.674885,-0.381980,-0.068971,32.3,83.990,1559177260.971256256
0.1187,0.3599,0.2864,0.913,4.375,-9.100,-0.360277,-0.352695,0.299981,32.3,83.977,1559177261.008033037
0.1241,0.3621,0.2848,1.332,4.305,-9.538,0.000804,-0.560196,0.598083,32.3,83.990,1559177261.045073748
0.1295,0.3610,0.2845,1.437,4.276,-9.488,0.112143,-0.459795,0.880677,32.3,83.987,1559177261.082278967
0.1413,0.3620,0.2825,1.539,4.916,-8.719,-0.177611,-0.432953,1.158388,32.3,83.990,1559177261.119550943
0.1500,0.3597,0.2847,1.122,4.689,-9.274,-0.060659,-0.339200,1.491937,32.3,83.974,1559177261.156881571
0.1575,0.3585,0.2815,0.182,3.892,-10.459,-0.033828,-0.316307,1.597717,32.3,83.987,1559177261.194674015
0.1704,0.3585,0.2822,-0.099,3.963,-10.935,0.031211,-0.154130,1.680109,32.3,83.964,1559177261.232730627
0.1801,0.3573,0.2803,0.176,4.023,-10.399,0.206270,-0.126729,1.887877,32.3,83.977,1559177261.271501064
0.3821,0.1167,0.2947,-3.097,-5.279,-10.240,0.053105,0.333844,-0.530200,32.3,83.987,1559177261.430208683
0.3799,0.1213,0.2962,-3.095,-5.311,-9.323,0.080275,0.418058,-0.846224,32.3,83.987,1559177261.470645189
0.3767,0.1236,0.3005,-3.196,-5.175,-9.435,-0.325856,0.422161,-1.190060,32.3,83.987,1559177261.511148214
0.3734,0.1293,0.3021,-3.343,-4.788,-9.711,-0.246288,0.407641,-1.446572,32.3,83.987,1559177261.551335096
0.3723,0.1350,0.3022,-3.104,-4.559,-10.255,0.021759,0.432438,-1.646256,32.3,83.987,1559177261.591187000
0.3668,0.1465,0.3039,-3.112,-4.657,-10.103,0.370663,0.520791,-1.818917,32.3,83.987,1559177261.630633593
0.3635,0.1590,0.3056,-3.448,-4.665,-9.772,0.537896,0.379716,-1.994188,32.3,84.003,1559177261.669902325
0.3591,0.1727,0.3073,-3.197,-4.231,-9.020,0.615800,0.312973,-2.149292,32.3,83.987,1559177261.708880663
0.3591,0.1830,0.3046,-3.216,-4.331,-9.673,0.581612,0.362351,-2.368166,32.3,84.000,1559177261.747318983
0.3493,0.2002,0.3080,-3.820,-4.511,-10.600,0.524916,0.433729,-2.581726,32.3,83.987,1559177261.785371780
0.3492,0.2150,0.3095,-4.382,-4.738,-10.241,0.678151,0.234151,-2.843336,32.3,83.987,1559177261.822874546
0.3383,0.2287,0.3075,-4.313,-4.210,-9.765,0.412441,0.167621,-3.127773,32.3,83.977,1559177261.860059977
0.3296,0.2459,0.3053,-4.254,-3.494,-9.866,0.287295,0.248662,-3.225080,32.3,83.974,1559177261.897003889
0.3209,0.2573,0.3045,-4.719,-3.185,-9.836,0.155467,0.134882,-3.358162,32.3,83.987,1559177261.934093237
0.3111,0.2711,0.3065,-4.978,-2.911,-9.862,0.069657,0.040735,-3.522374,32.3,83.987,1559177261.971101999
0.2981,0.2848,0.3033,-4.862,-2.250,-10.017,0.106815,-0.111969,-3.554206,32.3,83.987,1559177262.008117676
0.2894,0.2963,0.3025,-4.246,-1.156,-9.744,0.263713,-0.121973,-3.567013,32.3,83.990,1559177262.044690132
0.2785,0.3089,0.3031,-3.777,-0.111,-9.891,0.244986,-0.156226,-3.508034,32.3,83.990,1559177262.081163645
0.2634,0.3238,0.3014,-4.699,0.557,-10.502,0.507406,-0.069663,-3.314659,32.3,83.987,1559177262.117679834
0.2547,0.3307,0.2978,-5.456,1.406,-9.960,0.315992,-0.132681,-3.260949,32.3,83.974,1559177262.154062271
0.2417,0.3410,0.2931,-4.213,1.280,-9.599,0.426648,-0.258197,-3.153419,32.3,83.987,1559177262.190547705
0.2244,0.3525,0.2901,-1.636,-0.496,-10.232,0.504203,-0.179994,-3.241939,32.3,84.000,1559177262.227370262
0.2136,0.3571,0.2934,-2.720,-0.365,-10.206,0.189646,0.315561,-3.319145,32.3,83.987,1559177262.264271736
0.1909,0.3652,0.2907,-3.969,0.573,-9.597,0.252548,0.331003,-3.056108,32.3,83.987,1559177262.301737070
0.1715,0.3687,0.2877,-3.467,0.969,-9.685,0.623876,0.023743,-2.999940,32.3,83.987,1559177262.339123249
0.1585,0.3722,0.2884,-3.090,0.784,-10.072,0.489914,0.064950,-3.118298,32.3,83.987,1559177262.376737833
0.1380,0.3769,0.2868,-3.415,0.833,-9.328,0.095213,0.162519,-3.250720,32.3,83.987,1559177262.414453506
0.1176,0.3758,0.2866,-3.383,1.275,-8.637,0.123377,-0.054956,-3.227531,32.3,83.987,1559177262.452305317
0.1046,0.3748,0.2859,-3.195,1.747,-9.359,-0.009995,-0.327923,-3.213830,32.3,83.987,1559177262.490223885
0.0885,0.3703,0.2868,-2.324,2.493,-9.954,0.155587,-0.231574,-3.141200,32.3,83.987,1559177262.528458357
0.0670,0.3681,0.2893,-2.732,2.532,-8.737,0.139629,-0.368998,-3.102511,32.3,83.974,1559177262.566635370
0.0573,0.3670,0.2885,-2.388,2.565,-7.619,0.234982,-0.627375,-3.079711,32.3,83.987,1559177262.604639530
0.0444,0.3580,0.2878,-1.947,3.553,-7.207,-0.009701,-0.927875,-3.056090,32.3,83.987,1559177262.642585278
0.0327,0.3489,0.2924,-1.223,4.933,-7.750,-0.201311,-1.169654,-2.836313,32.3,83.987,1559177262.680413485
0.0252,0.3444,0.2996,-1.074,5.837,-8.641,-0.039337,-1.231551,-2.487246,32.3,83.987,1559177262.718894482
0.0111,0.3661,0.3264,0.299,-0.554,-2.357,0.425507,-0.465247,0.185199,32.3,83.971,1559177262.873771191
0.0186,0.3672,0.3260,0.060,-0.129,-0.213,-0.051067,-0.978602,0.277359,32.3,83.974,1559177262.912877798
0.0251,0.3672,0.3270,0.122,-0.443,0.195,0.459100,-1.465960,0.248173,32.3,83.983,1559177262.952185392
0.0369,0.3740,0.3251,3.074,1.239,-3.481,1.038892,-1.442119,0.196277,32.3,83.983,1559177262.991575241
0.0466,0.3751,0.3245,2.244,0.676,-4.392,-0.080359,-1.188160,-0.067091,32.3,83.983,1559177263.030831814
0.0563,0.3750,0.3254,0.071,0.108,-2.097,0.443328,-1.239816,0.009382,32.3,83.971,1559177263.069985151
0.0627,0.3795,0.3223,0.864,0.241,-2.563,0.400267,-1.310150,0.118691,32.3,83.983,1559177263.108722210
0.0735,0.3795,0.3231,1.306,0.872,-3.926,0.121329,-1.120887,0.361939,32.3,83.971,1559177263.147093058
0.0788,0.3817,0.3187,-0.317,1.172,-4.829,0.912879,-1.005909,0.467048,32.3,83.987,1559177263.185161114
0.0907,0.3840,0.3140,-0.081,0.570,-5.350,0.011507,-1.102789,0.321391,32.3,83.996,1559177263.223173141
0.0950,0.3839,0.3138,0.158,0.877,-5.844,0.019345,-0.996606,0.319340,32.3,83.971,1559177263.261227131
0.1057,0.3839,0.3118,-0.538,0.368,-6.093,0.219698,-0.840658,0.496155,32.3,83.983,1559177263.299200058
0.1111,0.3850,0.3115,-1.107,-0.080,-5.999,-0.298432,-0.699231,0.355552,32.3,83.983,1559177263.337205410
0.1133,0.3770,0.3086,-1.150,0.256,-7.937,-0.535626,-0.542827,0.211423,32.3,83.983,1559177263.374777555
0.1134,0.3713,0.3086,-1.824,0.163,-10.054,-0.152788,-0.427295,0.242352,32.3,83.983,1559177263.412397861
0.1176,0.3747,0.3016,-2.549,-0.684,-9.028,0.556183,-0.694692,0.303157,32.3,83.971,1559177263.450164795
0.1241,0.3735,0.2971,-2.168,-0.153,-8.815,-0.009135,-0.890735,0.270423,32.3,83.983,1559177263.488176584
0.1263,0.3678,0.2942,-2.073,-0.018,-9.614,-0.423523,-0.672915,0.364209,32.3,83.996,1559177263.526218414
0.1317,0.3644,0.2953,-2.256,0.248,-10.348,-0.831476,-0.633768,0.590908,32.3,83.983,1559177263.564260006
0.1371,0.3552,0.2963,-2.877,0.179,-11.310,-0.967683,-0.605884,0.771540,32.3,83.983,1559177263.602020264
0.1425,0.3472,0.2932,-2.582,-0.028,-12.304,-0.560590,-0.888983,0.757542,32.3,83.983,1559177263.639977694
0.1469,0.3449,0.2916,-2.377,-0.691,-13.143,0.031050,-1.199436,0.432783,32.3,83.983,1559177263.678014994
0.1512,0.3437,0.2818,-2.433,-1.632,-13.097,-0.065123,-1.382360,0.198418,32.3,83.971,1559177263.716195107
0.1544,0.3369,0.2788,-2.238,-1.735,-12.685,-0.975518,-1.276196,0.391802,32.3,83.983,1559177263.754872322
0.1588,0.3255,0.2826,-1.863,-0.694,-13.631,-2.349681,-0.886146,0.895839,32.3,83.983,1559177263.793456793
0.1654,0.3060,0.2889,-2.914,0.890,-16.174,-2.586103,-0.726364,0.972549,32.3,83.983,1559177263.831836462
0.1698,0.2923,0.2886,-2.909,1.198,-18.745,-2.060213,-0.961519,0.504447,32.3,83.983,1559177263.870589733
0.1731,0.2809,0.2924,-2.039,1.278,-21.754,-1.907284,-0.830350,0.600607,32.3,83.996,1559177263.909831285
0.1732,0.2672,0.2950,-1.820,0.946,-24.420,-1.768006,-0.123128,0.908874,32.3,83.996,1559177263.949366808
0.1765,0.2581,0.2934,-2.437,-0.321,-24.588,-0.918973,0.508096,0.897865,32.3,83.996,1559177263.989249706
0.1754,0.2569,0.2948,-3.150,-1.432,-25.012,-0.064932,0.692811,0.500377,32.3,83.983,1559177264.028993130
0.1690,0.2592,0.2993,-3.557,-1.559,-25.068,0.680404,1.044464,-0.027149,32.3,83.996,1559177264.068648815
0.1711,0.2638,0.3033,-3.184,-0.714,-23.785,1.546306,1.291158,-0.533217,32.3,83.983,1559177264.108276844
0.1613,0.2787,0.3053,-2.360,1.069,-21.136,2.054431,1.549130,-0.804852,32.3,83.996,1559177264.147560120
0.1505,0.2936,0.3033,-1.793,2.484,-18.207,2.109438,1.837882,-0.749773,32.3,83.983,1559177264.186667681
0.1596,0.3585,0.2569,-2.920,-3.294,-25.899,-3.187060,-1.024608,0.769433,32.3,83.980,1559177264.341395855
0.1598,0.3369,0.2636,-2.154,-3.264,-26.823,-3.443212,-0.152662,0.497006,32.3,83.993,1559177264.379703045
0.1578,0.3175,0.2717,-0.985,-3.086,-27.298,-2.229425,0.106132,0.517893,32.3,83.967,1559177264.418527842
0.1578,0.3061,0.2716,-0.571,-4.209,-27.281,-1.319839,0.004539,0.642994,32.3,83.980,1559177264.457508564
0.1557,0.3004,0.2758,-0.738,-4.658,-26.277,-0.778503,0.397665,0.541726,32.3,83.993,1559177264.496249914
0.1568,0.2970,0.2771,0.471,-4.119,-25.359,-0.801861,0.593771,0.447362,32.3,83.993,1559177264.535037518
0.1558,0.2924,0.2839,0.857,-2.823,-25.375,-0.127921,0.950907,0.154425,32.3,83.980,1559177264.574264288
0.1482,0.2981,0.2830,1.299,-1.246,-24.856,0.787316,1.148748,-0.171614,32.3,83.980,1559177264.613491297
0.1514,0.3015,0.2869,0.323,-1.273,-23.460,1.583002,1.404359,-0.256505,32.3,83.993,1559177264.652720928
0.1427,0.3187,0.2848,-0.784,-0.654,-21.271,1.771178,1.660204,-0.389561,32.3,83.980,1559177264.691604137
0.1362,0.3324,0.2880,-0.703,-0.277,-18.392,1.751527,1.629968,-0.331591,32.3,83.980,1559177264.730295658
0.1264,0.3416,0.2927,-1.010,0.374,-16.670,1.457382,1.594990,-0.452433,32.3,83.993,1559177264.768709183
0.1221,0.3507,0.2916,-1.518,1.267,-14.275,1.055969,1.596706,-0.375419,32.3,83.980,1559177264.806974649
0.1156,0.3565,0.2947,-1.458,1.738,-11.013,0.325649,1.470898,-0.101955,32.3,83.980,1559177264.844878912
0.1059,0.3588,0.3021,-1.330,2.671,-11.037,-0.371627,1.753962,0.065468,32.3,83.980,1559177264.882583380
0.0994,0.3565,0.3092,-0.269,2.109,-9.282,-0.043872,1.867337,0.020509,32.3,83.990,1559177264.920063019
0.0897,0.3600,0.3125,-2.242,1.915,-4.720,0.874706,1.466024,0.029989,32.3,83.993,1559177264.957211494
0.0864,0.3714,0.3073,-1.182,1.931,-2.915,2.045816,1.050031,0.153713,32.3,83.980,1559177264.993860960
0.0766,0.3852,0.3039,-0.745,0.574,-2.440,1.417021,1.236320,-0.128653,32.3,83.983,1559177265.030646086
0.0658,0.3932,0.3005,-0.376,0.195,-4.349,0.206725,1.404814,-0.465964,32.3,83.993,1559177265.067520618
0.0583,0.3933,0.3009,-1.195,0.063,-5.420,0.671674,1.404154,-0.394497,32.3,83.980,1559177265.104528904
0.0485,0.4036,0.2920,-1.952,-0.541,-2.931,1.889768,0.932059,-0.268657,32.3,83.980,1559177265.141746998
0.0419,0.4184,0.2815,-0.202,-0.126,-0.954,2.018695,0.522417,-0.364199,32.3,83.977,1559177265.178947210
0.0386,0.4253,0.2736,1.337,0.062,-1.367,0.903827,0.788142,-0.470408,32.3,83.967,1559177265.215996265
0.0300,0.4242,0.2713,1.832,0.395,-2.285,-0.201777,1.059026,-0.518028,32.3,83.967,1559177265.253250599
0.0203,0.4254,0.2732,1.152,-0.094,-2.262,0.307915,1.220626,-0.220333,32.3,83.993,1559177265.290596485
0.0159,0.4254,0.2680,0.242,-1.069,-2.990,0.062675,1.126996,-0.184554,32.3,83.980,1559177265.328341722
0.0062,0.4289,0.2645,0.411,-0.771,-1.580,0.347323,0.787770,0.007625,32.3,83.993,1559177265.365965843
-0.0003,0.4312,0.2608,1.178,0.453,0.172,0.097222,0.538585,-0.052069,32.3,83.977,1559177265.403536320
-0.0035,0.4324,0.2596,1.874,1.287,0.980,0.359538,0.162297,-0.094683,32.3,83.980,1559177265.441086292
-0.0025,0.4346,0.2582,1.562,1.491,-0.201,1.059559,-0.129937,0.005733,32.3,83.990,1559177265.478577614
0.0018,0.4437,0.2458,1.112,1.086,1.223,1.456686,-0.496147,0.253981,32.3,83.980,1559177265.515818834
0.0060,0.4494,0.2442,0.500,0.253,4.711,1.020945,-0.837302,0.625026,32.3,83.980,1559177265.553451538
0.0125,0.4505,0.2384,3.436,-0.610,2.218,-0.657492,-0.829205,0.473417,32.3,83.980,1559177265.591149569
0.0212,0.4379,0.2528,0.364,0.120,2.549,-2.948144,-0.982859,0.083093,32.3,83.980,1559177265.629174709
0.1058,0.3805,0.3145,0.374,1.261,-5.423,0.247452,0.841806,0.539406,32.3,83.977,1559177265.779862881
0.1068,0.3862,0.3159,0.280,0.516,-3.959,0.366672,0.948460,0.686270,32.3,83.986,1559177265.817542315
0.1025,0.3885,0.3120,0.078,-0.655,-5.012,0.160084,0.626534,0.615505,32.3,83.964,1559177265.855383635
0.1036,0.3896,0.3161,0.308,-1.218,-4.454,-0.135494,0.218330,0.335023,32.3,83.973,1559177265.893042088
0.1036,0.3873,0.3174,1.299,-0.831,-2.856,-0.466525,-0.202243,-0.050172,32.3,83.986,1559177265.931039333
0.1047,0.3873,0.3187,1.952,0.170,-4.587,0.625827,-0.107908,0.134381,32.3,83.973,1559177265.969222307
0.1046,0.3907,0.3147,2.387,-0.640,-4.810,-0.060726,0.184221,0.219964,32.3,83.977,1559177266.007435799
0.1068,0.3873,0.3172,1.581,-0.715,1.743,-0.688237,0.080055,0.251631,32.3,83.973,1559177266.045864582
0.1090,0.3850,0.3185,2.139,-0.023,2.573,0.201805,-0.225470,0.880163,32.3,83.977,1559177266.084650040
0.1133,0.3816,0.3250,0.508,-1.163,2.120,-0.732599,-0.581256,0.284555,32.3,83.977,1559177266.123728275
0.1220,0.3770,0.3231,-0.181,-1.268,2.906,-0.597863,-1.423834,-0.124020,32.3,83.977,1559177266.162967443
0.1327,0.3758,0.3144,0.430,-1.183,2.282,1.196328,-1.921619,0.144861,32.3,83.973,1559177266.202270746
0.1423,0.3871,0.3139,0.806,-1.545,1.222,0.063729,-1.787825,-0.075307,32.3,83.986,1559177266.241586924
0.1488,0.3791,0.3067,-0.193,-0.772,1.697,-1.691477,-1.586819,-0.244614,32.3,83.977,1559177266.280518055
0.1630,0.3608,0.3194,-2.591,-0.257,2.150,-2.272122,-2.035071,-0.221423,32.3,83.973,1559177266.318964243
0.1792,0.3470,0.3170,-3.627,0.131,2.366,-1.026224,-2.997375,-0.209677,32.3,83.986,1559177266.357040167
0.1964,0.3481,0.3066,-2.659,-0.529,1.490,0.727382,-3.642778,-0.037202,32.3,83.973,1559177266.395303011
0.2147,0.3480,0.2933,-2.784,-0.370,0.499,-0.075872,-3.907903,-0.601234,32.3,83.973,1559177266.433213949
0.2308,0.3525,0.2788,-4.719,0.546,0.541,-0.133098,-3.900352,-0.628934,32.3,83.990,1559177266.470957994
0.2437,0.3478,0.2631,-13.352,20.215,-13.798,10.786054,-0.720558,0.283922,32.3,83.999,1559177266.508721352
0.2337,0.3764,0.2298,7.872,3.693,-18.265,-9.842756,0.025605,-1.943782,32.3,83.973,1559177266.546195030
0.2201,0.3331,0.2534,-8.367,5.275,-24.488,-4.142866,2.431447,1.341676,32.3,83.986,1559177266.583932877
0.2094,0.3149,0.2620,-5.256,4.941,-21.168,-2.760513,2.039217,1.901153,32.3,83.990,1559177266.622253180
0.1956,0.2990,0.2654,-3.998,4.368,-22.704,-0.902163,1.738890,1.657653,32.3,83.986,1559177266.660853386
0.1912,0.2968,0.2588,-1.683,-0.965,-20.203,-0.364735,-0.004420,1.646199,32.3,83.986,1559177266.699447870
0.1934,0.2922,0.2546,-2.586,-2.263,-16.309,0.064240,-0.917915,1.292995,32.3,83.986,1559177266.738282442
0.1987,0.2967,0.2461,-1.785,-3.417,-19.774,1.092261,-1.090462,0.935648,32.3,83.999,1559177266.777094841
0.2030,0.2979,0.2391,-0.575,-3.665,-21.382,0.533043,-0.691374,0.439652,32.3,83.986,1559177266.816150904
0.2008,0.3002,0.2352,-0.189,-3.925,-20.085,-0.409015,0.157231,0.335272,32.3,83.999,1559177266.855087996
0.2009,0.2933,0.2406,0.280,-3.019,-18.651,-1.357625,0.976770,0.203846,32.3,83.986,1559177266.894056797
0.1935,0.2819,0.2463,1.221,-1.413,-17.535,-1.908578,1.154357,-0.118856,32.3,83.986,1559177266.932933092
0.1881,0.2785,0.2561,1.719,-0.083,-15.983,-0.769005,0.404288,-0.431580,32.3,83.999,1559177266.972019196
0.1871,0.2751,0.2562,1.433,0.613,-15.515,0.721329,-0.510574,-0.773214,32.3,83.986,1559177267.011148691
0.1902,0.2865,0.2534,0.025,0.753,-14.821,1.900910,-1.003519,-0.996901,32.3,83.996,1559177267.050163507
0.1955,0.2990,0.2491,-1.020,0.787,-13.438,1.853073,-1.037255,-1.192401,32.3,83.986,1559177267.089152336
0.2008,0.3093,0.2434,-0.355,0.968,-12.775,1.374378,-0.308041,-1.177554,32.3,83.986,1559177267.127995729
0.1965,0.3161,0.2423,-0.896,1.505,-11.567,0.923898,0.218380,-0.922345,32.3,83.986,1559177267.166467905
0.1986,0.3241,0.2450,0.059,-0.383,-12.785,0.739836,0.734513,-0.857828,32.3,83.986,1559177267.204853296
0.1942,0.3264,0.2480,-0.195,1.216,-14.754,1.014042,1.098930,-0.729292,32.3,83.986,1559177267.243034601
0.1899,0.3310,0.2510,-2.038,0.919,-14.284,0.724372,1.388169,-0.567834,32.3,83.986,1559177267.280750751
0.1744,0.2695,0.3385,1.369,3.165,-4.058,0.990516,-0.369384,0.310493,32.3,83.983,1559177267.430540800
0.1765,0.2763,0.3330,0.106,0.998,-8.191,1.258078,0.073403,0.587889,32.3,83.983,1559177267.468036890
0.1776,0.2786,0.3330,2.381,1.848,-10.326,-0.108129,0.452315,0.311441,32.3,83.983,1559177267.505388260
0.1690,0.2764,0.3334,1.379,1.713,-10.004,-0.086941,0.887874,0.444005,32.3,83.983,1559177267.542942524
0.1700,0.2786,0.3361,1.010,1.525,-8.972,1.128706,0.772299,0.759002,32.3,83.983,1559177267.580985546
0.1646,0.2844,0.3310,0.699,0.372,-8.163,0.633414,0.520716,0.349499,32.3,83.983,1559177267.619577169
0.1624,0.2889,0.3312,0.631,0.322,-8.154,0.361114,0.173021,0.034139,32.3,83.970,1559177267.658077717
0.1635,0.2878,0.3311,0.401,-0.035,-7.934,0.320179,-0.065302,-0.000642,32.3,83.996,1559177267.696188450
0.1613,0.2924,0.3272,0.756,-0.091,-8.365,0.101766,-0.089227,-0.140403,32.3,83.983,1559177267.734265566
0.1635,0.2923,0.3271,-0.264,-0.355,-8.073,-0.005692,0.036305,-0.138829,32.3,83.996,1559177267.772170305
0.1602,0.2924,0.3313,-1.227,-0.696,-7.343,0.000228,-0.018373,-0.012443,32.3,83.983,1559177267.809904337
0.1613,0.2924,0.3272,-3.219,1.484,-9.563,1.688577,0.203273,0.198304,32.3,83.983,1559177267.847756624
0.1613,0.2935,0.3217,-0.952,-1.179,-6.281,-0.974438,-0.866450,-0.405409,32.3,83.983,1559177267.886062384
0.1645,0.2946,0.3229,-1.181,-0.602,-6.186,0.750573,-0.567343,-0.239624,32.3,83.983,1559177267.924085855
0.1688,0.2980,0.3200,-1.546,-1.562,-7.273,0.159769,-0.684318,-0.454139,32.3,83.996,1559177267.961790323
0.1601,0.3004,0.3150,-2.268,-2.471,-7.127,-0.107082,-0.645704,-0.693824,32.3,83.983,1559177267.999227285
0.1645,0.2958,0.3189,-3.852,-0.776,-8.888,0.048622,-0.914481,-1.167783,32.3,83.996,1559177268.037191868
0.1676,0.3072,0.3133,-3.340,-1.522,-8.877,0.432543,-1.545499,-1.393132,32.3,83.983,1559177268.075259209
0.1687,0.3060,0.3078,-3.004,-0.046,-5.715,-0.127870,-1.870051,-1.681403,32.2,83.996,1559177268.113047361
0.1687,0.3072,0.3078,-3.303,-0.138,-6.269,-0.332917,-1.380178,-1.347297,32.2,83.993,1559177268.151058435
0.1677,0.3003,0.3105,-4.213,0.502,-8.605,-1.327042,-0.849855,-1.095309,32.2,83.983,1559177268.189139605
0.1634,0.2912,0.3148,-3.625,0.984,-12.530,-1.346751,-0.604291,-1.124809,32.2,83.983,1559177268.227089405
0.1603,0.2832,0.3149,-4.295,1.305,-14.774,-1.204654,-0.554371,-1.398417,32.2,83.993,1559177268.265206099
0.1517,0.2753,0.3249,-4.579,1.327,-15.610,-1.276047,-0.108801,-1.398160,32.2,83.983,1559177268.303539038
0.1378,0.2640,0.3323,-3.328,1.863,-16.120,-1.357397,0.740547,-1.205681,32.2,83.996,1559177268.342071772
0.1249,0.2595,0.3398,-2.327,3.080,-16.048,-1.124348,1.334524,-1.170156,32.2,83.996,1559177268.380302668
0.1121,0.2447,0.3432,-1.977,3.215,-15.251,-0.583209,1.231974,-1.284209,32.2,83.980,1559177268.418347597
0.0939,0.2402,0.3496,-1.006,3.235,-15.522,-0.240075,1.340218,-1.461578,32.2,83.993,1559177268.456324577
0.0799,0.2346,0.3571,0.911,3.887,-16.601,-0.263938,1.626216,-1.566488,32.2,83.980,1559177268.494421959
0.0616,0.2347,0.3649,1.842,5.121,-15.089,0.133902,1.842383,-1.613101,32.2,83.993,1559177268.532543182
0.0444,0.2359,0.3659,1.832,4.605,-12.724,1.177613,1.725081,-1.626758,32.2,83.993,1559177268.570645809
0.0314,0.2406,0.3639,1.422,3.872,-11.462,1.607735,1.288362,-1.864783,32.2,83.980,1559177268.608389139
0.0206,0.2497,0.3659,1.833,3.646,-10.731,1.806222,0.910593,-2.282435,32.2,84.006,1559177268.645606995
0.0076,0.2646,0.3668,2.511,3.216,-12.005,2.088914,0.689025,-2.497461,32.2,83.993,1559177268.682441950
