compx,compy,compz,accelx,accely,accelz,gyrox,gyroy,gyroz,temp,baro,timestamp
0.4329,0.0606,0.2234,-0.052,0.163,-9.689,0.000076,-0.000560,0.002246,32.7,83.996,1559177169.324276924
0.4296,0.0618,0.2236,-0.051,0.201,-9.709,0.000804,-0.000729,0.000793,32.7,84.009,1559177169.409915924
0.4329,0.0606,0.2207,-0.047,0.194,-9.690,0.001668,-0.000993,0.001711,32.7,83.996,1559177169.410959005
0.4361,0.0617,0.2219,-0.060,0.177,-9.685,0.001378,0.000189,0.002044,32.7,83.983,1559177169.411981821
0.4318,0.0617,0.2221,-0.068,0.165,-9.680,0.000809,-0.000157,0.001850,32.7,83.996,1559177169.412998915
0.4318,0.0629,0.2208,-0.061,0.149,-9.688,0.000755,-0.001291,0.002254,32.7,83.983,1559177169.500933409
0.4296,0.0618,0.2209,-0.049,0.163,-9.694,0.002006,-0.001739,0.001179,32.7,83.996,1559177169.501955986
0.4307,0.0629,0.2208,-0.049,0.167,-9.684,0.000712,-0.002467,0.002387,32.7,83.992,1559177169.502992392
0.4328,0.0640,0.2207,-0.028,0.160,-9.697,0.000753,-0.001801,0.000955,32.7,83.983,1559177169.504013777
0.4339,0.0629,0.2193,-0.051,0.163,-9.663,0.001795,-0.000659,0.001631,32.7,83.992,1559177169.505028725
0.4318,0.0606,0.2221,-0.034,0.170,-9.665,0.001931,-0.000950,0.001897,32.7,83.996,1559177169.590699911
0.4350,0.0617,0.2179,-0.029,0.170,-9.656,-0.000112,-0.001102,0.001111,32.7,83.996,1559177169.591756821
0.4350,0.0617,0.2233,-0.061,0.177,-9.715,0.000591,-0.000290,0.001290,32.7,84.009,1559177169.592756748
0.4329,0.0606,0.2220,-0.026,0.175,-9.700,0.001876,-0.000772,0.002278,32.7,83.983,1559177169.593771696
0.4339,0.0606,0.2233,-0.055,0.165,-9.689,0.000347,-0.002105,0.001818,32.7,83.996,1559177169.682023048
0.4350,0.0617,0.2233,-0.057,0.188,-9.715,0.001284,-0.001637,0.001898,32.7,83.996,1559177169.683689594
0.4307,0.0606,0.2222,-0.055,0.169,-9.690,0.001179,-0.001222,0.002816,32.7,83.996,1559177169.685096741
0.4318,0.0617,0.2221,-0.054,0.182,-9.688,0.000794,-0.000920,0.001692,32.7,83.996,1559177169.686753035
0.4329,0.0617,0.2234,-0.051,0.161,-9.692,0.001346,-0.000725,0.001535,32.7,83.996,1559177169.687985182
0.4318,0.0617,0.2208,-0.040,0.159,-9.697,0.000789,-0.001763,0.002323,32.7,83.996,1559177169.771559238
0.4318,0.0606,0.2207,-0.056,0.176,-9.690,0.000669,-0.001183,0.001445,32.7,83.983,1559177169.772704840
0.4339,0.0629,0.2193,-0.058,0.170,-9.683,0.000033,-0.000589,0.002017,32.7,83.996,1559177169.773786068
0.4318,0.0606,0.2221,-0.048,0.182,-9.700,0.001823,-0.000968,0.001100,32.7,83.996,1559177169.774783134
0.4350,0.0617,0.2206,-0.045,0.159,-9.678,0.000515,-0.000625,0.001311,32.7,83.996,1559177169.861213446
0.4350,0.0595,0.2206,-0.040,0.192,-9.698,0.001073,-0.002489,0.001854,32.7,83.996,1559177169.862272263
0.4329,0.0595,0.2220,-0.048,0.170,-9.697,0.000837,-0.001724,0.001831,32.7,83.996,1559177169.863314629
0.4329,0.0606,0.2193,-0.056,0.188,-9.668,0.001214,0.000219,0.002072,32.7,83.996,1559177169.864335060
0.4328,0.0629,0.2221,-0.044,0.167,-9.702,0.001077,-0.001140,0.002101,32.7,83.996,1559177169.865403891
0.4339,0.0629,0.2206,-0.025,0.151,-9.720,0.000812,-0.000506,0.002867,32.7,83.996,1559177169.950938702
0.4339,0.0606,0.2233,-0.038,0.189,-9.691,0.000709,-0.001289,0.001206,32.7,83.996,1559177169.951964855
0.4339,0.0617,0.2234,-0.038,0.174,-9.699,0.001972,-0.001285,0.001140,32.7,83.996,1559177169.952980757
0.4339,0.0629,0.2166,-0.066,0.185,-9.715,0.001748,-0.001181,0.001273,32.7,83.983,1559177169.954020739
0.4350,0.0617,0.2206,-0.034,0.167,-9.680,0.000379,-0.001178,0.002000,32.7,83.996,1559177170.041903973
0.4329,0.0617,0.2221,-0.045,0.167,-9.703,0.001155,-0.000894,0.001545,32.7,83.983,1559177170.042943239
0.4307,0.0606,0.2222,-0.023,0.159,-9.686,0.001047,-0.001535,0.002124,32.7,83.996,1559177170.043963194
0.4329,0.0606,0.2220,-0.040,0.161,-9.709,0.001735,-0.001818,0.001884,32.7,83.996,1559177170.044981480
0.4318,0.0617,0.2235,-0.025,0.193,-9.707,0.000753,-0.001671,0.001413,32.7,83.983,1559177170.046037197
0.4318,0.0583,0.2207,-0.045,0.181,-9.693,0.000348,-0.001922,0.000965,32.7,83.983,1559177170.131673574
0.4339,0.0606,0.2193,-0.056,0.166,-9.682,0.000441,-0.001663,0.001790,32.7,83.983,1559177170.132683754
0.4361,0.0617,0.2246,-0.059,0.190,-9.692,0.001104,-0.001961,0.001565,32.7,83.996,1559177170.133700609
0.4339,0.0617,0.2220,-0.033,0.156,-9.714,0.000426,-0.000930,0.001347,32.7,83.996,1559177170.134718895
0.4329,0.0606,0.2207,-0.048,0.157,-9.682,-0.000014,-0.002162,0.001469,32.7,83.983,1559177170.222651958
0.4350,0.0606,0.2206,-0.035,0.207,-9.702,0.000079,-0.001933,0.001382,32.7,83.996,1559177170.223696470
0.4350,0.0617,0.2206,-0.056,0.173,-9.694,0.000726,-0.000462,0.001472,32.7,83.979,1559177170.224711895
0.4329,0.0617,0.2234,-0.040,0.170,-9.737,-0.000481,-0.000624,0.001897,32.7,83.983,1559177170.225777388
0.4340,0.0595,0.2233,-0.032,0.153,-9.695,0.001334,-0.001254,0.001288,32.7,83.996,1559177170.226832390
0.4307,0.0618,0.2222,-0.059,0.150,-9.689,0.001602,0.000377,0.001496,32.7,83.996,1559177170.312439680
0.4339,0.0629,0.2206,-0.049,0.163,-9.664,0.000329,-0.000240,0.001830,32.7,83.983,1559177170.313449383
0.4329,0.0617,0.2248,-0.035,0.160,-9.686,0.000869,-0.002803,0.002283,32.7,83.983,1559177170.314492226
0.4318,0.0606,0.2207,-0.042,0.180,-9.704,0.000426,-0.001612,0.001405,32.7,83.983,1559177170.315575123
0.4328,0.0629,0.2221,-0.091,0.140,-9.660,0.001921,-0.002466,0.002603,32.7,83.996,1559177170.402356148
0.4350,0.0629,0.2192,-0.029,0.187,-9.681,0.000916,-0.002011,0.001841,32.7,83.996,1559177170.403551102
0.4307,0.0606,0.2208,-0.058,0.154,-9.691,0.001113,-0.000884,0.001392,32.7,83.996,1559177170.404575109
0.4339,0.0617,0.2220,-0.029,0.184,-9.718,0.001416,-0.000794,0.001435,32.7,83.996,1559177170.405673981
0.4340,0.0583,0.2220,-0.023,0.162,-9.682,0.001606,-0.001589,0.002560,32.7,83.983,1559177170.406694889
0.4296,0.0583,0.2208,-0.038,0.179,-9.683,0.001317,-0.001071,0.001349,32.7,83.983,1559177170.491997719
0.4307,0.0618,0.2222,-0.062,0.167,-9.669,0.000874,-0.000336,0.002243,32.7,83.983,1559177170.492589712
0.4339,0.0617,0.2206,-0.037,0.196,-9.705,0.001302,-0.001540,0.001388,32.7,83.996,1559177170.493149519
0.4318,0.0640,0.2235,-0.041,0.175,-9.696,0.000574,-0.000876,0.001631,32.7,83.996,1559177170.493656158
0.4339,0.0629,0.2234,-0.043,0.149,-9.693,0.001631,-0.001209,0.001566,32.7,83.996,1559177170.582945824
0.4361,0.0629,0.2219,-0.042,0.178,-9.686,0.000345,-0.001075,0.001671,32.7,83.983,1559177170.583516836
0.4307,0.0618,0.2222,-0.023,0.172,-9.689,0.001597,-0.000758,0.001246,32.7,83.996,1559177170.584070206
0.4350,0.0595,0.2233,-0.044,0.178,-9.709,0.000756,-0.000511,0.002137,32.7,83.983,1559177170.584569454
0.4339,0.0617,0.2206,-0.051,0.191,-9.670,0.001272,-0.000409,0.001790,32.7,83.996,1559177170.585053921
0.4318,0.0629,0.2221,-0.065,0.162,-9.700,-0.000219,-0.001688,0.001474,32.7,83.996,1559177170.672583103
0.4329,0.0617,0.2207,-0.024,0.177,-9.720,0.001764,-0.001286,0.001673,32.7,83.983,1559177170.673096895
0.4307,0.0629,0.2208,-0.061,0.186,-9.715,0.001467,-0.001134,0.000674,32.7,83.996,1559177170.673590183
0.4318,0.0629,0.2221,-0.059,0.154,-9.688,0.001165,0.001163,0.001313,32.7,83.992,1559177170.674112558
0.4329,0.0583,0.2234,-0.066,0.192,-9.700,0.001228,-0.001986,0.001572,32.7,84.005,1559177170.763564110
0.4361,0.0594,0.2232,-0.057,0.165,-9.685,0.001377,-0.001066,0.001246,32.7,83.983,1559177170.764074564
0.4318,0.0606,0.2221,-0.037,0.164,-9.703,0.002265,-0.001360,0.001553,32.7,83.996,1559177170.764566422
0.4329,0.0617,0.2234,-0.060,0.184,-9.689,0.000179,-0.001908,0.001379,32.7,83.996,1559177170.765080929
0.4339,0.0629,0.2206,-0.067,0.175,-9.665,0.001061,-0.001735,0.001698,32.7,83.983,1559177170.765593767
0.4307,0.0606,0.2235,-0.058,0.139,-9.667,0.000466,-0.001146,0.000819,32.7,83.996,1559177170.853313208
0.4329,0.0606,0.2193,-0.057,0.160,-9.683,0.000964,-0.002328,0.001781,32.7,84.012,1559177170.853826046
0.4350,0.0606,0.2219,-0.050,0.171,-9.674,0.001567,-0.000418,0.000886,32.7,83.996,1559177170.854315996
0.4318,0.0617,0.2221,-0.050,0.174,-9.691,0.000045,-0.000684,0.001698,32.7,84.009,1559177170.854828358
0.4339,0.0629,0.2234,-0.024,0.146,-9.672,0.000781,-0.002285,0.002110,32.7,83.979,1559177170.943064213
0.4318,0.0617,0.2221,-0.056,0.167,-9.670,0.001239,-0.001913,0.000394,32.7,83.999,1559177170.943578243
0.4318,0.0617,0.2248,-0.053,0.171,-9.654,0.000366,0.000204,0.002361,32.7,83.996,1559177170.944072962
0.4329,0.0629,0.2234,-0.067,0.161,-9.688,0.000250,-0.000538,0.000953,32.7,83.996,1559177170.944585562
0.4329,0.0595,0.2207,-0.039,0.185,-9.679,0.000225,-0.000297,0.002111,32.7,83.996,1559177170.945073366
0.4328,0.0629,0.2207,-0.063,0.150,-9.678,0.001361,-0.000347,0.001323,32.7,83.992,1559177171.032840490
0.4361,0.0606,0.2219,-0.040,0.153,-9.699,0.002017,0.000501,0.001635,32.7,83.996,1559177171.033350945
0.4328,0.0629,0.2207,-0.064,0.185,-9.681,0.000463,-0.000384,0.001763,32.7,83.983,1559177171.033843756
0.4307,0.0595,0.2235,-0.047,0.177,-9.678,0.000516,-0.001450,0.001644,32.7,83.983,1559177171.034358978
0.4329,0.0606,0.2220,-0.044,0.144,-9.717,0.000862,-0.001443,0.002284,32.7,83.983,1559177171.123811960
0.4350,0.0617,0.2206,-0.053,0.170,-9.663,0.002533,-0.000892,0.000834,32.7,83.996,1559177171.124322653
0.4328,0.0640,0.2234,-0.036,0.168,-9.684,0.000667,-0.002773,0.001564,32.7,83.983,1559177171.124817133
0.4339,0.0617,0.2193,-0.071,0.190,-9.679,0.000592,-0.000301,0.001711,32.7,83.983,1559177171.125352859
0.4339,0.0606,0.2206,-0.053,0.166,-9.680,0.000102,-0.000910,0.001763,32.7,83.983,1559177171.125842810
0.4318,0.0606,0.2207,-0.074,0.182,-9.695,0.001875,-0.000445,0.001218,32.7,83.996,1559177171.213603973
0.4350,0.0617,0.2219,-0.036,0.163,-9.669,0.000900,-0.000094,0.002163,32.7,83.996,1559177171.214114189
0.4339,0.0629,0.2234,-0.037,0.163,-9.713,0.000812,-0.000666,0.001514,32.7,83.996,1559177171.215037107
0.4328,0.0629,0.2207,-0.045,0.174,-9.689,0.001600,-0.001349,0.001527,32.7,83.983,1559177171.216161251
0.4340,0.0583,0.2233,-0.036,0.160,-9.689,0.001108,-0.002002,0.002278,32.7,83.996,1559177171.304778576
0.4328,0.0640,0.2207,-0.057,0.171,-9.677,0.000651,-0.001141,0.001768,32.7,83.996,1559177171.305980444
0.4307,0.0606,0.2222,-0.062,0.172,-9.673,0.000851,-0.000263,0.000992,32.7,83.996,1559177171.307019234
0.4318,0.0640,0.2235,-0.049,0.219,-9.666,0.001398,-0.000530,0.001630,32.7,83.983,1559177171.308018684
0.4339,0.0629,0.2234,-0.042,0.172,-9.687,0.000378,-0.001910,0.001941,32.7,83.996,1559177171.309032202
0.4307,0.0606,0.2194,-0.050,0.174,-9.688,0.001401,-0.001463,0.001936,32.7,83.983,1559177171.394448519
0.4339,0.0640,0.2193,-0.045,0.193,-9.672,0.000947,-0.000315,0.001331,32.7,83.996,1559177171.395632029
0.4329,0.0595,0.2220,-0.047,0.154,-9.669,0.000907,-0.001858,0.001466,32.7,83.996,1559177171.396632671
0.4307,0.0618,0.2194,-0.067,0.184,-9.677,0.001228,-0.000358,0.002177,32.7,83.996,1559177171.397641420
0.4350,0.0606,0.2233,-0.035,0.181,-9.684,0.001028,-0.001498,0.001245,32.7,83.983,1559177171.484153271
0.4361,0.0617,0.2192,-0.050,0.185,-9.687,0.001242,-0.000978,0.000847,32.7,83.996,1559177171.485164881
0.4328,0.0640,0.2193,-0.054,0.162,-9.687,0.000876,-0.001998,0.003041,32.7,83.992,1559177171.486236572
0.4350,0.0617,0.2206,-0.058,0.181,-9.724,0.000628,-0.001185,0.000913,32.7,83.996,1559177171.487285137
0.4329,0.0629,0.2234,-0.037,0.169,-9.713,0.000790,0.000100,0.002235,32.7,83.983,1559177171.488299847
0.4307,0.0606,0.2181,-0.061,0.178,-9.715,0.000487,-0.000461,0.001118,32.7,83.996,1559177171.573903322
0.4329,0.0606,0.2234,-0.040,0.186,-9.694,0.001356,-0.001375,0.002363,32.7,83.983,1559177171.574924707
0.4339,0.0629,0.2206,-0.045,0.181,-9.696,0.000798,-0.002916,0.002869,32.7,83.983,1559177171.575987577
0.4307,0.0583,0.2221,-0.036,0.193,-9.688,0.001592,-0.000382,0.001445,32.7,83.983,1559177171.577012062
0.4329,0.0617,0.2234,-0.042,0.151,-9.696,0.000732,-0.002161,0.002776,32.7,83.996,1559177171.664901733
0.4339,0.0606,0.2193,-0.045,0.196,-9.699,0.000737,-0.001099,0.001912,32.7,84.005,1559177171.665967703
0.4307,0.0595,0.2208,-0.041,0.147,-9.705,0.001559,-0.001188,0.000514,32.7,83.996,1559177171.667015553
0.4339,0.0617,0.2220,-0.068,0.161,-9.691,0.001758,-0.001810,0.001003,32.7,83.996,1559177171.668040276
0.4328,0.0629,0.2193,-0.031,0.166,-9.680,0.000867,-0.000621,0.001486,32.7,83.996,1559177171.669057131
0.4350,0.0617,0.2219,-0.043,0.184,-9.688,0.001718,-0.001470,0.002217,32.7,83.992,1559177171.754653215
0.4307,0.0618,0.2208,-0.062,0.182,-9.720,0.001608,-0.001501,0.001499,32.7,83.979,1559177171.755753756
0.4318,0.0617,0.2235,-0.016,0.183,-9.688,-0.000149,-0.001702,0.000860,32.7,83.983,1559177171.756760120
0.4307,0.0629,0.2235,-0.027,0.165,-9.689,0.000646,-0.001045,0.002283,32.7,83.996,1559177171.757775784
0.4329,0.0606,0.2220,-0.055,0.181,-9.680,0.001421,0.000504,0.001326,32.7,83.996,1559177171.845708370
0.4361,0.0617,0.2219,-0.044,0.191,-9.680,0.000515,-0.001498,0.001429,32.7,83.996,1559177171.846721411
0.4350,0.0606,0.2192,-0.048,0.185,-9.720,0.001983,-0.000829,0.001858,32.7,83.996,1559177171.847758770
0.4329,0.0606,0.2234,-0.057,0.186,-9.707,0.001471,-0.001942,0.001552,32.7,83.996,1559177171.848778486
0.4328,0.0617,0.2193,-0.030,0.178,-9.700,0.001115,-0.001203,0.001298,32.7,83.983,1559177171.849794626
0.4318,0.0606,0.2180,-0.041,0.178,-9.683,0.000132,-0.001066,0.002218,32.7,83.983,1559177171.935404778
0.4329,0.0617,0.2221,-0.027,0.171,-9.691,0.000865,-0.001885,0.001683,32.7,83.979,1559177171.936421156
0.4361,0.0617,0.2205,-0.046,0.165,-9.718,0.000511,-0.001889,0.000734,32.7,83.996,1559177171.937440872
0.4329,0.0617,0.2207,-0.066,0.166,-9.694,0.001625,-0.001446,0.001875,32.7,83.996,1559177171.938472986
0.4318,0.0606,0.2221,-0.038,0.168,-9.687,0.001616,-0.000846,0.002163,32.7,83.983,1559177172.025147438
0.4318,0.0606,0.2221,-0.050,0.176,-9.650,0.001560,-0.001431,0.002428,32.7,83.996,1559177172.026230097
0.4329,0.0606,0.2207,-0.037,0.160,-9.686,0.000715,-0.000555,0.001724,32.7,83.983,1559177172.027274847
0.4339,0.0629,0.2220,-0.044,0.154,-9.682,0.001746,-0.000766,0.001740,32.7,83.996,1559177172.028294086
0.4339,0.0617,0.2206,-0.045,0.203,-9.689,0.000432,-0.001182,0.002240,32.7,83.996,1559177172.029310942
0.4329,0.0606,0.2207,-0.044,0.176,-9.680,0.001252,-0.000849,0.001391,32.7,83.983,1559177172.114927769
0.4350,0.0617,0.2247,-0.065,0.175,-9.694,0.001663,-0.000483,0.001636,32.7,83.996,1559177172.116013050
0.4329,0.0595,0.2207,-0.051,0.191,-9.674,0.001736,-0.001802,0.002615,32.7,83.992,1559177172.117022038
0.4307,0.0640,0.2222,-0.054,0.181,-9.698,0.001616,-0.002079,0.002563,32.7,83.996,1559177172.118040800
0.4318,0.0595,0.2221,-0.038,0.176,-9.699,0.001266,-0.002131,0.001953,32.7,83.983,1559177172.205898046
0.4339,0.0629,0.2193,-0.051,0.167,-9.697,0.001060,-0.001560,0.001977,32.7,83.983,1559177172.206954479
0.4307,0.0595,0.2222,-0.060,0.139,-9.658,0.001325,0.000177,-0.000100,32.7,83.979,1559177172.207976818
0.4329,0.0595,0.2220,-0.051,0.157,-9.678,0.001646,-0.001087,0.001924,32.7,83.996,1559177172.208998680
0.4318,0.0629,0.2221,-0.060,0.161,-9.732,0.000321,-0.001413,0.001652,32.7,83.996,1559177172.210043669
0.4296,0.0606,0.2222,-0.066,0.181,-9.721,0.001008,-0.002426,0.002178,32.7,83.979,1559177172.295650959
0.4318,0.0618,0.2194,-0.040,0.179,-9.711,0.001383,-0.001184,0.001885,32.7,83.979,1559177172.296666861
0.4307,0.0618,0.2208,-0.043,0.173,-9.681,0.003009,-0.001425,0.002443,32.7,83.996,1559177172.297680855
0.4339,0.0629,0.2193,-0.050,0.174,-9.701,0.001395,-0.001791,0.000299,32.7,83.996,1559177172.298707247
0.4318,0.0629,0.2221,-0.064,0.186,-9.706,0.000505,0.000080,0.002128,32.7,83.992,1559177172.386668682
0.4339,0.0640,0.2220,-0.069,0.167,-9.681,0.001417,-0.000813,0.002234,32.7,83.992,1559177172.387714624
0.4329,0.0606,0.2248,-0.032,0.149,-9.716,0.000608,-0.000080,0.001102,32.7,83.996,1559177172.388733864
0.4328,0.0629,0.2207,-0.035,0.183,-9.675,0.000883,-0.000189,0.002203,32.7,83.983,1559177172.389756918
0.4339,0.0617,0.2220,-0.064,0.162,-9.672,0.001227,-0.001727,0.002987,32.7,83.996,1559177172.390772104
0.4329,0.0606,0.2207,-0.049,0.179,-9.681,0.001336,-0.001477,0.002017,32.7,83.996,1559177172.476398945
0.4339,0.0617,0.2206,-0.058,0.173,-9.663,0.001572,-0.000689,0.001697,32.7,83.983,1559177172.477412224
0.4296,0.0629,0.2222,-0.044,0.197,-9.687,0.000305,-0.000386,0.002004,32.7,83.996,1559177172.478424549
0.4328,0.0629,0.2207,-0.034,0.162,-9.679,0.000880,-0.001284,0.000986,32.7,83.983,1559177172.479465961
0.4318,0.0606,0.2207,-0.025,0.151,-9.718,0.001886,-0.000306,0.000082,32.7,83.996,1559177172.566179991
0.4318,0.0595,0.2194,-0.057,0.156,-9.685,0.001225,-0.001782,0.002509,32.7,83.992,1559177172.567219496
0.4307,0.0618,0.2235,-0.051,0.170,-9.716,0.001096,-0.001388,0.001740,32.7,83.996,1559177172.568237305
0.4328,0.0629,0.2207,-0.044,0.181,-9.665,-0.000154,-0.001795,0.001098,32.7,83.992,1559177172.569261312
0.4350,0.0640,0.2192,-0.068,0.165,-9.683,0.000858,-0.000136,0.002442,32.7,83.996,1559177172.570292473
0.4339,0.0629,0.2220,-0.055,0.162,-9.663,0.001101,-0.001305,0.001768,32.7,83.996,1559177172.655905485
0.4340,0.0595,0.2261,-0.019,0.157,-9.657,0.001431,-0.000999,0.001967,32.7,83.979,1559177172.656921864
0.4350,0.0640,0.2206,-0.050,0.162,-9.667,0.000693,-0.001807,0.001751,32.7,84.009,1559177172.657953978
0.4307,0.0618,0.2208,-0.068,0.155,-9.686,0.000575,-0.000338,0.001469,32.7,83.992,1559177172.659003258
0.4329,0.0617,0.2207,-0.040,0.177,-9.697,0.001789,-0.001203,0.001081,32.7,83.992,1559177172.746925116
0.4329,0.0606,0.2234,-0.041,0.161,-9.688,0.000735,-0.001397,0.001112,32.7,83.996,1559177172.747953653
0.4318,0.0595,0.2221,-0.054,0.153,-9.713,0.001447,-0.000417,0.001978,32.7,83.983,1559177172.748973131
0.4318,0.0595,0.2221,-0.030,0.151,-9.681,0.001000,-0.001057,0.001844,32.7,83.983,1559177172.749995708
0.4329,0.0595,0.2207,-0.049,0.198,-9.679,0.001649,-0.001540,0.001591,32.7,83.983,1559177172.751030922
0.4296,0.0595,0.2222,-0.043,0.170,-9.693,0.001368,-0.001052,0.001911,32.7,83.996,1559177172.836781502
0.4350,0.0595,0.2246,-0.053,0.178,-9.718,0.001179,-0.000815,0.001645,32.7,83.983,1559177172.837907553
0.4339,0.0640,0.2234,-0.041,0.157,-9.677,0.000590,-0.000278,0.001497,32.7,83.992,1559177172.838912010
0.4307,0.0606,0.2208,-0.046,0.177,-9.711,0.002134,-0.001931,0.002365,32.7,83.996,1559177172.839921713
0.4339,0.0617,0.2206,-0.049,0.176,-9.670,0.001997,-0.000646,0.002017,32.7,83.983,1559177172.927657127
0.4339,0.0617,0.2206,-0.048,0.141,-9.693,0.001207,-0.000250,0.001588,32.7,83.992,1559177172.928672791
0.4296,0.0618,0.2236,-0.035,0.165,-9.677,0.001706,-0.001171,0.000356,32.7,83.983,1559177172.929688931
0.4318,0.0617,0.2221,-0.061,0.172,-9.705,0.001098,-0.001386,0.002057,32.7,83.983,1559177172.930716276
0.4329,0.0606,0.2220,-0.070,0.176,-9.690,-0.000133,-0.000925,0.002176,32.7,83.983,1559177172.931751728
0.4296,0.0606,0.2222,-0.032,0.199,-9.734,0.001054,-0.000281,0.002084,32.7,83.983,1559177173.017404318
0.4296,0.0640,0.2209,-0.030,0.180,-9.695,0.001359,-0.001397,0.001804,32.7,83.992,1559177173.018446684
0.4339,0.0629,0.2220,-0.060,0.187,-9.705,0.000871,-0.001176,0.002111,32.7,83.983,1559177173.019496679
0.4318,0.0617,0.2208,-0.048,0.196,-9.697,0.000769,-0.000510,0.002204,32.7,83.996,1559177173.020514250
0.4318,0.0606,0.2221,-0.043,0.159,-9.684,0.000809,-0.000827,0.001538,32.7,83.996,1559177173.107174397
0.4296,0.0629,0.2195,-0.043,0.175,-9.715,0.000614,-0.002010,0.000954,32.7,83.983,1559177173.108191967
0.4318,0.0617,0.2208,-0.035,0.170,-9.715,0.001189,-0.000736,0.001394,32.7,83.996,1559177173.109237432
0.4339,0.0629,0.2206,-0.055,0.175,-9.708,0.000028,-0.001336,0.001672,32.7,83.983,1559177173.110259295
0.4339,0.0606,0.2206,-0.051,0.183,-9.660,0.000261,-0.001416,0.003073,32.7,83.983,1559177173.111301184
0.4329,0.0606,0.2207,-0.043,0.150,-9.707,0.000707,-0.000205,0.001348,32.7,83.983,1559177173.196898460
0.4329,0.0606,0.2207,-0.063,0.187,-9.698,0.000535,-0.000157,0.002128,32.7,83.996,1559177173.197910547
0.4318,0.0617,0.2235,-0.063,0.181,-9.687,0.000985,-0.000790,0.001413,32.7,83.996,1559177173.198938608
0.4340,0.0595,0.2233,-0.042,0.152,-9.709,0.000822,-0.000876,0.001179,32.7,83.996,1559177173.199962139
0.4339,0.0606,0.2193,-0.038,0.179,-9.672,0.000831,-0.001053,0.001641,32.7,83.983,1559177173.200975418
0.4318,0.0618,0.2194,-0.092,0.150,-9.720,0.001234,-0.000136,0.001326,32.7,83.983,1559177173.287932158
0.4328,0.0629,0.2193,-0.047,0.171,-9.703,0.002080,-0.000971,0.002229,32.7,83.996,1559177173.288944721
0.4296,0.0652,0.2209,-0.079,0.181,-9.698,0.001154,0.000622,0.000992,32.7,83.996,1559177173.289973736
0.4296,0.0629,0.2222,-0.060,0.155,-9.708,0.001960,-0.001057,0.001658,32.7,83.983,1559177173.291020393
0.4318,0.0606,0.2221,-0.043,0.145,-9.725,0.000539,-0.000210,0.001871,32.7,83.983,1559177173.378926277
0.4328,0.0640,0.2207,-0.063,0.175,-9.695,0.000844,0.000025,0.001418,32.7,83.996,1559177173.379951239
0.4361,0.0629,0.2219,-0.031,0.174,-9.708,0.000596,-0.000691,0.001552,32.7,83.992,1559177173.380969524
0.4318,0.0606,0.2221,-0.044,0.185,-9.688,0.001333,-0.000248,0.002350,32.7,83.983,1559177173.381985188
0.4350,0.0617,0.2206,-0.050,0.183,-9.708,0.001432,-0.001289,0.001815,32.7,83.983,1559177173.383012533
0.4350,0.0629,0.2219,-0.059,0.174,-9.710,0.001611,-0.001523,0.002148,32.7,83.966,1559177173.468652248
0.4296,0.0618,0.2222,-0.052,0.162,-9.699,0.001471,-0.002020,0.001657,32.7,83.996,1559177173.469664097
0.4328,0.0663,0.2221,-0.071,0.159,-9.684,0.000534,-0.000688,0.002003,32.7,83.983,1559177173.470680714
0.4328,0.0629,0.2221,-0.050,0.176,-9.695,0.001755,-0.001284,0.001991,32.7,83.996,1559177173.471703529
0.4318,0.0606,0.2221,-0.054,0.178,-9.704,0.000566,-0.000101,0.002071,32.7,83.996,1559177173.558397293
0.4339,0.0617,0.2193,-0.040,0.180,-9.664,0.002015,-0.001309,0.001738,32.7,83.996,1559177173.559440374
0.4361,0.0640,0.2205,-0.050,0.176,-9.706,0.001382,-0.002254,0.001485,32.7,83.983,1559177173.560456038
0.4328,0.0629,0.2193,-0.037,0.159,-9.703,0.000713,-0.000274,0.002083,32.7,83.983,1559177173.561475992
0.4328,0.0640,0.2207,-0.033,0.165,-9.671,0.001195,-0.000148,0.001644,32.7,83.996,1559177173.562494278
0.4329,0.0617,0.2234,-0.049,0.159,-9.643,0.001267,-0.001235,0.001361,32.7,83.996,1559177173.648159504
0.4318,0.0606,0.2221,-0.053,0.154,-9.681,0.000545,-0.000812,0.001750,32.7,83.996,1559177173.649176598
0.4329,0.0606,0.2234,-0.057,0.174,-9.680,0.000593,-0.001817,0.002535,32.7,83.983,1559177173.650219917
0.4318,0.0618,0.2194,-0.052,0.148,-9.661,0.000190,-0.000707,0.001998,32.7,83.979,1559177173.651265383
0.4318,0.0606,0.2235,-0.024,0.171,-9.716,0.001125,-0.001896,0.001995,32.7,83.996,1559177173.739175558
0.4328,0.0629,0.2221,-0.041,0.175,-9.663,0.000793,-0.000403,0.002359,32.7,83.983,1559177173.740189791
0.4339,0.0629,0.2220,-0.029,0.179,-9.717,0.000654,-0.000339,0.002674,32.7,83.996,1559177173.741203547
0.4307,0.0595,0.2208,-0.047,0.162,-9.672,0.001153,-0.000950,0.001325,32.7,83.983,1559177173.742221832
0.4339,0.0606,0.2193,-0.042,0.186,-9.688,0.000780,-0.000565,0.001724,32.7,83.983,1559177173.743313313
0.4329,0.0617,0.2207,-0.061,0.156,-9.701,0.001387,-0.001546,0.002770,32.7,83.996,1559177173.828896284
0.4307,0.0618,0.2208,-0.060,0.156,-9.737,0.000131,-0.001642,0.001775,32.7,83.983,1559177173.829907417
0.4339,0.0629,0.2247,-0.062,0.154,-9.679,0.002037,-0.001815,0.001697,32.7,83.983,1559177173.830935240
